candidate_id,region_id,candidate_ranking_mode,rank_after_simulation,ranking_score,simulation_status,sample_match_rate,grammar_family,expression_depth,rtl_cost
bitmanip_rotate_left_w3__rewrite__whole_output_cone__cand_0007,bitmanip_rotate_left_w3__rewrite__whole_output_cone,hybrid,15,0.961538,simulation_mismatch,0.961538,arithmetic_direct,1,3
bitmanip_rotate_left_w3__rewrite__whole_output_cone__cand_0008,bitmanip_rotate_left_w3__rewrite__whole_output_cone,hybrid,16,0.961538,simulation_mismatch,0.961538,arithmetic_direct,1,3
bitmanip_rotate_left_w3__rewrite__whole_output_cone__cand_0009,bitmanip_rotate_left_w3__rewrite__whole_output_cone,hybrid,17,0.961538,simulation_mismatch,0.961538,arithmetic_direct,1,3
bitmanip_rotate_left_w3__rewrite__whole_output_cone__cand_0010,bitmanip_rotate_left_w3__rewrite__whole_output_cone,hybrid,18,0.961538,simulation_mismatch,0.961538,arithmetic_direct,1,3
bitmanip_rotate_left_w3__rewrite__whole_output_cone__cand_0011,bitmanip_rotate_left_w3__rewrite__whole_output_cone,hybrid,19,0.961538,simulation_mismatch,0.961538,arithmetic_direct,1,3
bitmanip_rotate_left_w3__rewrite__whole_output_cone__cand_0012,bitmanip_rotate_left_w3__rewrite__whole_output_cone,hybrid,20,0.961538,simulation_mismatch,0.961538,arithmetic_direct,1,3
bitmanip_rotate_left_w3__rewrite__whole_output_cone__cand_0013,bitmanip_rotate_left_w3__rewrite__whole_output_cone,hybrid,21,0.961538,simulation_mismatch,0.961538,arithmetic_direct,1,3
bitmanip_rotate_left_w3__rewrite__whole_output_cone__cand_0014,bitmanip_rotate_left_w3__rewrite__whole_output_cone,hybrid,22,0.961538,simulation_mismatch,0.961538,arithmetic_direct,1,3
bitmanip_rotate_left_w3__rewrite__whole_output_cone__cand_0015,bitmanip_rotate_left_w3__rewrite__whole_output_cone,hybrid,23,0.961538,simulation_mismatch,0.961538,arithmetic_direct,1,3
bitmanip_rotate_left_w3__rewrite__whole_output_cone__cand_0016,bitmanip_rotate_left_w3__rewrite__whole_output_cone,hybrid,24,0.961538,simulation_mismatch,0.961538,arithmetic_direct,1,3
bitmanip_rotate_left_w3__rewrite__whole_output_cone__cand_0017,bitmanip_rotate_left_w3__rewrite__whole_output_cone,hybrid,25,0.961538,simulation_mismatch,0.961538,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0001,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,1,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0002,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,2,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0018,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,3,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0019,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,4,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0020,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,5,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0021,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,6,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0022,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,7,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0023,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,8,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0024,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,9,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0025,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,10,0.966667,simulation_mismatch,0.966667,boolean_direct,1,2
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0003,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,11,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0004,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,12,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0005,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,13,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0006,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,14,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0007,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,15,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0008,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,16,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0009,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,17,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0010,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,18,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0011,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,19,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0012,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,20,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0013,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,21,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0014,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,22,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0015,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,23,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0016,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,24,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__balance__whole_output_cone__cand_0017,bitmanip_rotate_left_w4__balance__whole_output_cone,hybrid,25,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0001,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,1,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0002,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,2,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0018,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,3,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0019,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,4,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0020,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,5,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0021,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,6,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0022,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,7,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0023,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,8,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0024,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,9,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0025,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,10,0.966667,simulation_mismatch,0.966667,boolean_direct,1,2
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0003,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,11,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0004,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,12,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0005,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,13,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0006,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,14,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0007,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,15,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0008,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,16,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0009,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,17,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0010,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,18,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0011,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,19,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0012,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,20,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0013,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,21,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0014,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,22,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0015,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,23,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0016,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,24,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__compress2rs__whole_output_cone__cand_0017,bitmanip_rotate_left_w4__compress2rs__whole_output_cone,hybrid,25,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0001,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,1,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0002,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,2,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0018,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,3,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0019,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,4,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0020,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,5,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0021,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,6,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0022,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,7,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0023,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,8,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0024,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,9,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0025,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,10,0.966667,simulation_mismatch,0.966667,boolean_direct,1,2
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0003,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,11,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0004,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,12,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0005,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,13,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0006,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,14,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0007,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,15,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0008,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,16,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0009,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,17,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0010,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,18,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0011,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,19,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0012,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,20,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0013,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,21,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0014,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,22,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0015,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,23,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0016,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,24,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__dc2__whole_output_cone__cand_0017,bitmanip_rotate_left_w4__dc2__whole_output_cone,hybrid,25,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0001,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,1,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0002,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,2,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0018,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,3,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0019,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,4,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0020,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,5,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0021,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,6,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0022,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,7,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0023,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,8,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0024,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,9,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0025,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,10,0.966667,simulation_mismatch,0.966667,boolean_direct,1,2
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0003,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,11,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0004,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,12,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0005,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,13,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0006,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,14,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0007,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,15,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0008,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,16,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0009,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,17,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0010,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,18,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0011,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,19,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0012,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,20,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0013,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,21,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0014,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,22,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0015,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,23,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0016,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,24,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__ground_truth_region__cand_0017,bitmanip_rotate_left_w4__identity__ground_truth_region,hybrid,25,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0001,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,1,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0002,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,2,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0018,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,3,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0019,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,4,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0020,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,5,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0021,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,6,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0022,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,7,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0023,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,8,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0024,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,9,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0025,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,10,0.966667,simulation_mismatch,0.966667,boolean_direct,1,2
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0003,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,11,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0004,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,12,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0005,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,13,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0006,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,14,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0007,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,15,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0008,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,16,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0009,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,17,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0010,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,18,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0011,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,19,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0012,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,20,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0013,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,21,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0014,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,22,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0015,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,23,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0016,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,24,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__identity__whole_output_cone__cand_0017,bitmanip_rotate_left_w4__identity__whole_output_cone,hybrid,25,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,3
bitmanip_rotate_left_w4__refactor__whole_output_cone__cand_0001,bitmanip_rotate_left_w4__refactor__whole_output_cone,hybrid,1,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__refactor__whole_output_cone__cand_0002,bitmanip_rotate_left_w4__refactor__whole_output_cone,hybrid,2,0.966667,simulation_mismatch,0.966667,arithmetic_direct,1,2
bitmanip_rotate_left_w4__refactor__whole_output_cone__cand_0018,bitmanip_rotate_left_w4__refactor__whole_output_cone,hybrid,3,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__refactor__whole_output_cone__cand_0019,bitmanip_rotate_left_w4__refactor__whole_output_cone,hybrid,4,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
bitmanip_rotate_left_w4__refactor__whole_output_cone__cand_0020,bitmanip_rotate_left_w4__refactor__whole_output_cone,hybrid,5,0.966667,simulation_mismatch,0.966667,bitmanip_direct,1,2
