target_id,split,oracle_mode,attempted,region_discovery_status,input_adapter_status,relational_status,output_adapter_status,graph_rewrite_status,global_cec_status,localized_blocker,source_blind_result_file_finalized_before_join,schema_version
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n19,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n19,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n19,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n19,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n19,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n19,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n19,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,heldout,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,heldout,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,heldout,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,heldout,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,heldout,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,heldout,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n17,heldout,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n19,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n19,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n19,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n19,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n19,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n19,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_adder_4|adder_bit1_carry_sum_region|resyn2|new_n19,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|dc2|new_n10,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|dc2|new_n10,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|dc2|new_n10,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|dc2|new_n10,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|dc2|new_n10,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|dc2|new_n10,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|dc2|new_n10,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n12,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n12,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n12,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n12,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n12,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n12,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n12,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n9,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n9,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n9,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n9,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n9,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n9,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_4|mux_tree_root|resyn2|new_n9,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n18,heldout,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n18,heldout,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n18,heldout,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n18,heldout,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n18,heldout,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n18,heldout,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n18,heldout,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n24,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n24,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n24,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n24,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n24,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n24,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n24,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n27,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n27,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n27,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n27,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n27,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n27,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n27,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n28,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n28,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n28,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n28,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n28,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n28,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n28,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n15,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n15,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n15,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n15,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n15,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n15,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n15,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n19,heldout,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n19,heldout,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n19,heldout,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n19,heldout,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n19,heldout,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n19,heldout,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n19,heldout,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n29,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n29,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n29,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n29,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n29,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n29,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|dc2|new_n29,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,no_compact_output_adapter_under_bounds,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|resyn2|new_n15,dev,blind,true,blind_attempted,diagnostic_feasible,blind,insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|resyn2|new_n15,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|resyn2|new_n15,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
generated_mux_tree_8|mux_tree_upper_root|resyn2|new_n15,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_still_insufficient,not_run,not_run,output_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
