benchmark,optimization,optimized_node,original_candidate,combined_score,sat_status,abc_result,recovery_method,notes
generated_adder_8,compress2rs,new_n79,new_n97,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n97"") and in network 2 (""new_n79"")."
generated_adder_8,dc2,new_n27,new_n36,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n36"") and in network 2 (""new_n27"")."
generated_adder_8,dc2,new_n30,new_n37,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n37"") and in network 2 (""new_n30"")."
generated_adder_8,dc2,new_n33,new_n38,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n38"") and in network 2 (""new_n33"")."
generated_adder_8,dc2,new_n34,new_n45,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n45"") and in network 2 (""new_n34"")."
generated_adder_8,dc2,new_n37,new_n46,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n46"") and in network 2 (""new_n37"")."
generated_adder_8,dc2,new_n40,new_n47,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n47"") and in network 2 (""new_n40"")."
generated_adder_8,dc2,new_n41,new_n54,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n54"") and in network 2 (""new_n41"")."
generated_adder_8,dc2,new_n44,new_n55,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n55"") and in network 2 (""new_n44"")."
generated_adder_8,dc2,new_n47,new_n56,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n56"") and in network 2 (""new_n47"")."
generated_adder_8,dc2,new_n48,new_n63,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n63"") and in network 2 (""new_n48"")."
generated_adder_8,dc2,new_n51,new_n64,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n64"") and in network 2 (""new_n51"")."
generated_adder_8,dc2,new_n54,new_n65,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n65"") and in network 2 (""new_n54"")."
