config,weights,benchmark,optimization,total_nodes,avg_rank1_score,rank1_consistency,rank1_precision,mrr
depth_only,sim=0.00 sup=0.00 dep=1.00,xor_chain,compress2rs,8,0.875,0.375,0.0,0.0
depth_only,sim=0.00 sup=0.00 dep=1.00,xor_chain,dc2,8,0.875,0.125,0.0,0.0
depth_only,sim=0.00 sup=0.00 dep=1.00,xor_chain,refactor,8,1.0,1.0,1.0,1.0
depth_only,sim=0.00 sup=0.00 dep=1.00,xor_chain,refactor_z,8,0.9375,0.75,0.625,0.625
depth_only,sim=0.00 sup=0.00 dep=1.00,xor_chain,resub,8,1.0,1.0,1.0,1.0
depth_only,sim=0.00 sup=0.00 dep=1.00,xor_chain,resyn,8,0.9375,0.625,0.375,0.375
depth_only,sim=0.00 sup=0.00 dep=1.00,xor_chain,resyn2,8,0.875,0.375,0.0,0.0
depth_only,sim=0.00 sup=0.00 dep=1.00,xor_chain,resyn2_like,8,0.875,0.375,0.0,0.0
depth_only,sim=0.00 sup=0.00 dep=1.00,xor_chain,rewrite,8,1.0,1.0,1.0,1.0
depth_only,sim=0.00 sup=0.00 dep=1.00,xor_chain,rewrite_z,8,0.9375,0.625,0.375,0.375
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_4,balance,31,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_4,compress2rs,23,0.9136473429951691,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_4,dc2,23,0.9136473429951691,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_4,refactor,23,0.9136473429951691,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_4,refactor_z,23,0.9136473429951691,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_4,resub,31,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_4,resyn,28,0.9737103174603174,1.0,0.5357142857142857,0.5357142857142857
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_4,resyn2,23,0.9136473429951691,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_4,resyn2_like,23,0.9136473429951691,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_4,rewrite,28,0.9737103174603174,1.0,0.5357142857142857,0.5357142857142857
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_4,rewrite_z,28,0.9737103174603174,1.0,0.5357142857142857,0.5357142857142857
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_8,balance,63,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_8,compress2rs,47,0.9202436237029955,0.9148936170212766,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_8,dc2,47,0.9202436237029955,0.9148936170212766,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_8,refactor,47,0.9202436237029955,0.9148936170212766,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_8,refactor_z,47,0.9202436237029955,0.9148936170212766,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_8,resub,63,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_8,resyn,56,0.9727039467351035,0.9464285714285714,0.26785714285714285,0.26785714285714285
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_8,resyn2,47,0.9202436237029955,0.9148936170212766,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_8,resyn2_like,47,0.9202436237029955,0.9148936170212766,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_8,rewrite,56,0.9727039467351035,0.9464285714285714,0.26785714285714285,0.26785714285714285
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_adder_8,rewrite_z,56,0.9727039467351035,0.9464285714285714,0.26785714285714285,0.26785714285714285
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_2,balance,8,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_2,compress2rs,4,0.9296875,0.75,0.5,0.5
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_2,dc2,4,0.875,0.75,0.5,0.5
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_2,refactor,6,0.8958333333333334,0.6666666666666666,0.5,0.5
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_2,refactor_z,6,0.8958333333333334,0.6666666666666666,0.5,0.5
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_2,resub,5,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_2,resyn,5,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_2,resyn2,4,0.9296875,0.75,0.5,0.5
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_2,resyn2_like,4,0.9296875,0.75,0.5,0.5
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_2,rewrite,5,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_2,rewrite_z,5,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_4,balance,112,0.9986223493303571,0.9285714285714286,0.8571428571428571,0.8571428571428571
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_4,compress2rs,75,0.9759670138888888,0.6933333333333334,0.04,0.04
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_4,dc2,82,0.9743743648373984,0.7073170731707317,0.036585365853658534,0.036585365853658534
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_4,refactor,100,0.9892213541666667,1.0,0.08,0.08
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_4,refactor_z,100,0.9731711309523808,0.93,0.04,0.04
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_4,resub,101,0.999709931930693,0.9801980198019802,0.1782178217821782,0.1782178217821782
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_4,resyn,83,0.9777469252008033,0.7469879518072289,0.060240963855421686,0.060240963855421686
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_4,resyn2,82,0.9741599974593496,0.7439024390243902,0.036585365853658534,0.036585365853658534
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_4,resyn2_like,82,0.9741599974593496,0.7439024390243902,0.036585365853658534,0.036585365853658534
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_4,rewrite,85,0.9885646446078432,0.9411764705882353,0.17647058823529413,0.17647058823529413
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_multiplier_4,rewrite_z,91,0.9728780334249085,0.7582417582417582,0.054945054945054944,0.054945054945054944
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_16,balance,44,1.0,1.0,0.022727272727272728,0.022727272727272728
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_16,compress2rs,44,0.8120365555668291,0.9545454545454546,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_16,dc2,44,0.6062064683141787,0.5,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_16,refactor,44,1.0,1.0,0.022727272727272728,0.022727272727272728
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_16,refactor_z,44,0.936874191482346,1.0,0.045454545454545456,0.045454545454545456
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_16,resub,44,1.0,1.0,0.022727272727272728,0.022727272727272728
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_16,resyn,44,0.8167797270275298,0.9318181818181818,0.022727272727272728,0.022727272727272728
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_16,resyn2,44,0.8120365555668291,0.9545454545454546,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_16,resyn2_like,44,0.8120365555668291,0.9545454545454546,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_16,rewrite,44,1.0,1.0,0.022727272727272728,0.022727272727272728
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_16,rewrite_z,44,0.8466096688142586,1.0,0.022727272727272728,0.022727272727272728
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_4,balance,8,1.0,1.0,0.125,0.125
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_4,compress2rs,8,0.75,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_4,dc2,8,0.8984375,1.0,0.125,0.125
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_4,refactor,8,1.0,1.0,0.125,0.125
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_4,refactor_z,8,0.75,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_4,resub,8,1.0,1.0,0.125,0.125
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_4,resyn,8,0.828125,1.0,0.125,0.125
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_4,resyn2,8,0.75,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_4,resyn2_like,8,0.75,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_4,rewrite,8,1.0,1.0,0.125,0.125
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_4,rewrite_z,8,0.828125,1.0,0.125,0.125
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_8,balance,20,1.0,1.0,0.05,0.05
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_8,compress2rs,20,0.8482142857142856,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_8,dc2,20,0.5752976190476191,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_8,refactor,20,1.0,1.0,0.05,0.05
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_8,refactor_z,20,0.9107142857142856,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_8,resub,20,1.0,1.0,0.05,0.05
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_8,resyn,20,0.8625,1.0,0.05,0.05
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_8,resyn2,20,0.8482142857142856,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_8,resyn2_like,20,0.8482142857142856,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_8,rewrite,20,1.0,1.0,0.05,0.05
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_mux_tree_8,rewrite_z,20,0.8625,1.0,0.05,0.05
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_random_medium,balance,17,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_random_medium,compress2rs,17,0.8741526884191176,0.9411764705882353,0.29411764705882354,0.29411764705882354
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_random_medium,dc2,17,0.8722139246323529,0.8823529411764706,0.17647058823529413,0.17647058823529413
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_random_medium,refactor,17,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_random_medium,refactor_z,17,0.9474092371323529,1.0,0.47058823529411764,0.47058823529411764
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_random_medium,resub,17,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_random_medium,resyn,17,0.8990047679227942,0.9411764705882353,0.29411764705882354,0.29411764705882354
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_random_medium,resyn2,17,0.8741526884191176,0.9411764705882353,0.29411764705882354,0.29411764705882354
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_random_medium,resyn2_like,17,0.8741526884191176,0.9411764705882353,0.29411764705882354,0.29411764705882354
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_random_medium,rewrite,17,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_random_medium,rewrite_z,17,0.9008501838235294,0.9411764705882353,0.5294117647058824,0.5294117647058824
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_16,balance,44,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_16,compress2rs,44,0.6273225036386435,0.75,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_16,dc2,44,0.5216545607170607,0.5909090909090909,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_16,refactor,44,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_16,refactor_z,44,0.9916243119673296,1.0,0.9318181818181818,0.9318181818181818
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_16,resub,44,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_16,resyn,44,0.6355816700093821,0.75,0.06818181818181818,0.06818181818181818
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_16,resyn2,44,0.6273225036386435,0.75,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_16,resyn2_like,44,0.6273225036386435,0.75,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_16,rewrite,44,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_16,rewrite_z,44,0.6355816700093821,0.75,0.06818181818181818,0.06818181818181818
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_32,balance,92,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_32,compress2rs,92,0.6080003755168915,0.7065217391304348,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_32,dc2,92,0.4543926294118577,0.41304347826086957,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_32,refactor,92,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_32,refactor_z,92,0.9959942361582881,1.0,0.967391304347826,0.967391304347826
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_32,resub,92,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_32,resyn,92,0.6119504116072447,0.7065217391304348,0.03260869565217391,0.03260869565217391
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_32,resyn2,92,0.6080003755168915,0.7065217391304348,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_32,resyn2_like,92,0.6080003755168915,0.7065217391304348,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_32,rewrite,92,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_32,rewrite_z,92,0.6119504116072447,0.7065217391304348,0.03260869565217391,0.03260869565217391
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_8,balance,20,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_8,compress2rs,20,0.6616071428571428,0.8,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_8,dc2,20,0.5554464285714286,0.55,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_8,refactor,20,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_8,refactor_z,20,0.98125,1.0,0.85,0.85
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_8,resub,20,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_8,resyn,20,0.6803571428571428,0.8,0.15,0.15
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_8,resyn2,20,0.6616071428571428,0.8,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_8,resyn2_like,20,0.6616071428571428,0.8,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_8,rewrite,20,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,generated_xor_chain_8,rewrite_z,20,0.6803571428571428,0.8,0.15,0.15
sim_sup,sim=0.50 sup=0.50 dep=0.00,majority3,balance,4,0.96875,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,majority3,compress2rs,3,0.875,1.0,0.3333333333333333,0.3333333333333333
sim_sup,sim=0.50 sup=0.50 dep=0.00,majority3,dc2,3,0.875,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,majority3,refactor,3,0.8402777777777777,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,majority3,refactor_z,3,0.875,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,majority3,resub,4,1.0,1.0,0.25,0.25
sim_sup,sim=0.50 sup=0.50 dep=0.00,majority3,resyn,4,0.96875,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,majority3,resyn2,3,0.875,1.0,0.3333333333333333,0.3333333333333333
sim_sup,sim=0.50 sup=0.50 dep=0.00,majority3,resyn2_like,3,0.875,1.0,0.3333333333333333,0.3333333333333333
sim_sup,sim=0.50 sup=0.50 dep=0.00,majority3,rewrite,4,1.0,1.0,0.25,0.25
sim_sup,sim=0.50 sup=0.50 dep=0.00,majority3,rewrite_z,4,0.96875,1.0,0.25,0.25
sim_sup,sim=0.50 sup=0.50 dep=0.00,mux2,balance,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,mux2,compress2rs,2,0.75,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,mux2,dc2,2,0.75,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,mux2,refactor,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,mux2,refactor_z,2,0.75,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,mux2,resub,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,mux2,resyn,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,mux2,resyn2,2,0.75,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,mux2,resyn2_like,2,0.75,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,mux2,rewrite,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,mux2,rewrite_z,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_comparator_4,balance,14,0.9732142857142857,1.0,0.07142857142857142,0.07142857142857142
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_comparator_4,compress2rs,14,0.9732142857142857,1.0,0.07142857142857142,0.07142857142857142
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_comparator_4,dc2,14,0.9464285714285714,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_comparator_4,refactor,14,1.0,1.0,0.14285714285714285,0.14285714285714285
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_comparator_4,refactor_z,14,0.9732142857142857,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_comparator_4,resub,14,1.0,1.0,0.14285714285714285,0.14285714285714285
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_comparator_4,resyn,14,0.8928571428571429,1.0,0.07142857142857142,0.07142857142857142
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_comparator_4,resyn2,14,0.9732142857142857,1.0,0.07142857142857142,0.07142857142857142
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_comparator_4,resyn2_like,14,0.9732142857142857,1.0,0.07142857142857142,0.07142857142857142
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_comparator_4,rewrite,14,1.0,1.0,0.14285714285714285,0.14285714285714285
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_comparator_4,rewrite_z,14,0.9345238095238095,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_full_adder,balance,9,0.9861111111111112,1.0,0.5555555555555556,0.5555555555555556
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_full_adder,compress2rs,5,0.95,1.0,0.4,0.4
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_full_adder,dc2,6,0.8854166666666666,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_full_adder,refactor,8,0.96875,1.0,0.375,0.375
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_full_adder,refactor_z,8,0.921875,1.0,0.25,0.25
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_full_adder,resub,9,1.0,1.0,0.6666666666666666,0.6666666666666666
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_full_adder,resyn,9,0.9861111111111112,1.0,0.5555555555555556,0.5555555555555556
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_full_adder,resyn2,8,0.921875,1.0,0.375,0.375
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_full_adder,resyn2_like,8,0.921875,1.0,0.375,0.375
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_full_adder,rewrite,9,1.0,1.0,0.6666666666666666,0.6666666666666666
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_full_adder,rewrite_z,9,0.9861111111111112,1.0,0.6666666666666666,0.6666666666666666
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_mux_4to1,balance,10,0.9083333333333332,1.0,0.2,0.2
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_mux_4to1,compress2rs,8,0.6510416666666666,0.5,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_mux_4to1,dc2,8,0.7630208333333333,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_mux_4to1,refactor,8,0.7760416666666666,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_mux_4to1,refactor_z,8,0.6510416666666666,0.5,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_mux_4to1,resub,10,1.0,1.0,0.1,0.1
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_mux_4to1,resyn,8,0.7447916666666666,0.5,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_mux_4to1,resyn2,8,0.6510416666666666,0.5,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_mux_4to1,resyn2_like,8,0.6510416666666666,0.5,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_mux_4to1,rewrite,8,0.7447916666666666,0.5,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_mux_4to1,rewrite_z,8,0.7447916666666666,0.5,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_parity_8,balance,20,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_parity_8,compress2rs,20,0.90625,1.0,0.15,0.15
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_parity_8,dc2,20,0.825,0.95,0.05,0.05
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_parity_8,refactor,20,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_parity_8,refactor_z,20,0.925,1.0,0.4,0.4
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_parity_8,resub,20,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_parity_8,resyn,20,0.98125,1.0,0.75,0.75
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_parity_8,resyn2,20,0.90625,1.0,0.15,0.15
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_parity_8,resyn2_like,20,0.90625,1.0,0.15,0.15
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_parity_8,rewrite,20,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_parity_8,rewrite_z,20,0.98125,1.0,0.75,0.75
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_priority_enc_4,balance,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_priority_enc_4,compress2rs,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_priority_enc_4,dc2,2,0.75,1.0,0.5,0.5
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_priority_enc_4,refactor,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_priority_enc_4,refactor_z,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_priority_enc_4,resub,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_priority_enc_4,resyn,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_priority_enc_4,resyn2,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_priority_enc_4,resyn2_like,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_priority_enc_4,rewrite,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,real_hand_written_priority_enc_4,rewrite_z,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,toy_and_or,balance,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,toy_and_or,compress2rs,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,toy_and_or,dc2,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,toy_and_or,refactor,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,toy_and_or,refactor_z,2,1.0,1.0,1.0,1.0
