benchmark,optimization,optimized_node,original_candidate,combined_score,rank,support_overlap,is_exact_signature_match,match_category,signature_match_on_patterns,formal_truth_table_match,pattern_count,is_formal_exact_mode,sat_status,abc_result,recovery_method,notes
generated_multiplier_2,resyn,new_n10,new_n10,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,resyn,new_n11,new_n11,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,resyn,new_n12,new_n12,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,resyn,new_n13,new_n13,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,resyn,new_n15,new_n15,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,resyn2,new_n10,new_n10,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,resyn2,new_n11,new_n11,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,resyn2,new_n13,new_n15,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,resyn2_like,new_n10,new_n10,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,resyn2_like,new_n11,new_n11,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,resyn2_like,new_n13,new_n15,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,rewrite,new_n10,new_n10,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,rewrite,new_n11,new_n11,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,rewrite,new_n12,new_n12,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,rewrite,new_n13,new_n13,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,rewrite,new_n15,new_n15,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,rewrite_z,new_n10,new_n10,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,rewrite_z,new_n11,new_n11,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,rewrite_z,new_n12,new_n12,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,rewrite_z,new_n13,new_n13,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_2,rewrite_z,new_n15,new_n15,1.0,1,1.0,1,exact_anchor,1,1,16,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n18,new_n18,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n19,new_n19,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n20,new_n20,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n21,new_n21,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n23,new_n23,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n24,new_n24,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n25,new_n25,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n26,new_n26,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n27,new_n27,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n28,new_n28,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n29,new_n29,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n30,new_n30,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n31,new_n31,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n32,new_n32,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n33,new_n33,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n34,new_n34,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n36,new_n36,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n37,new_n37,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n38,new_n38,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n39,new_n39,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n40,new_n41,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n42,new_n42,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n43,new_n43,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n44,new_n44,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n45,new_n45,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n46,new_n46,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n47,new_n47,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n48,new_n48,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n49,new_n49,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n50,new_n50,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n51,new_n51,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n52,new_n52,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n53,new_n53,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n54,new_n54,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n55,new_n55,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n56,new_n56,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n57,new_n57,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n58,new_n58,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n59,new_n59,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n61,new_n61,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n62,new_n62,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n63,new_n63,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n64,new_n64,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n65,new_n66,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n67,new_n67,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n68,new_n68,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n69,new_n69,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n70,new_n70,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n71,new_n71,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n72,new_n72,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n73,new_n74,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n75,new_n75,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n76,new_n76,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n77,new_n77,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n78,new_n78,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n79,new_n79,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n80,new_n80,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n81,new_n81,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n82,new_n82,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n83,new_n83,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n84,new_n84,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n85,new_n85,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n86,new_n86,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n87,new_n87,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n88,new_n88,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n90,new_n90,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n91,new_n91,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n92,new_n92,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n93,new_n94,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n95,new_n95,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n96,new_n96,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n97,new_n97,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n98,new_n98,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n99,new_n99,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n100,new_n100,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n101,new_n102,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n103,new_n103,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n104,new_n104,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n105,new_n105,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n106,new_n106,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n107,new_n107,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n108,new_n108,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n109,new_n109,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n110,new_n110,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n111,new_n111,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n112,new_n112,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n113,new_n113,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n115,new_n115,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n116,new_n116,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n117,new_n118,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n119,new_n119,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n120,new_n120,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n121,new_n121,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n122,new_n123,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n124,new_n124,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n125,new_n125,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n126,new_n126,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n127,new_n127,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n128,new_n128,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,balance,new_n129,new_n129,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n130,new_n130,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n132,new_n132,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n133,new_n133,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,balance,new_n134,new_n135,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n18,new_n18,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n19,new_n19,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n21,new_n29,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n22,new_n24,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n24,new_n23,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n25,new_n25,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n29,new_n32,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n30,new_n37,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n33,new_n36,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n34,new_n54,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n35,new_n50,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n36,new_n46,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n38,new_n71,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n41,new_n47,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n42,new_n48,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n43,new_n49,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n50,new_n62,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n53,new_n61,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n54,new_n83,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n55,new_n79,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n70,new_n90,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n73,new_n111,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n74,new_n107,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n86,new_n113,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n89,new_n128,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,compress2rs,new_n93,new_n132,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,compress2rs,new_n97,new_n130,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,dc2,new_n18,new_n18,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,dc2,new_n19,new_n19,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,dc2,new_n20,new_n24,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,dc2,new_n23,new_n23,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,dc2,new_n24,new_n25,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,dc2,new_n25,new_n29,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,dc2,new_n29,new_n32,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,dc2,new_n30,new_n37,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,dc2,new_n33,new_n36,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,dc2,new_n34,new_n54,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,dc2,new_n35,new_n50,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,dc2,new_n36,new_n46,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,dc2,new_n37,new_n41,1.0,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_multiplier_4,dc2,new_n38,new_n42,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,dc2,new_n39,new_n71,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_multiplier_4,dc2,new_n48,new_n56,0.9333333333333332,1,1.0,1,exact_anchor,1,1,256,1,verified,Networks are equivalent.  Time =     0.01 sec,direct,
