benchmark,optimization,optimized_node,rank,original_candidate,combined_score,simulation_similarity,support_overlap,depth_similarity,optimized_level,original_level,optimized_fingerprint,original_fingerprint,optimized_support_size,original_support_size,optimized_fanin_count,original_fanin_count
generated_xor_chain_32,resyn2_like,new_n53,3,new_n53,0.5610880533854167,0.626220703125,0.3333333333333333,1.0,13,13,f487ca6acbf00d88,270b7751f0df6fe3,8,8,2,2
generated_xor_chain_32,resyn2_like,new_n53,4,new_n55,0.5309733072916667,0.6396484375,0.4166666666666667,0.3333333333333333,13,15,f487ca6acbf00d88,39269b7a34173938,8,9,2,2
generated_xor_chain_32,resyn2_like,new_n53,5,new_n68,0.526229580965909,0.6220703125,0.5,0.09090909090909091,13,23,f487ca6acbf00d88,13a39b7cf3622444,8,13,2,2
generated_xor_chain_32,resyn2_like,new_n54,1,new_n54,0.48911539713541663,0.495361328125,0.3333333333333333,1.0,14,14,8c9802f12da0a15f,bd57c54c01e6ef3e,8,8,2,2
generated_xor_chain_32,resyn2_like,new_n54,2,new_n73,0.4772689964657738,0.515380859375,0.5333333333333333,0.07142857142857142,14,27,8c9802f12da0a15f,d11401d0854a8811,8,15,2,2
generated_xor_chain_32,resyn2_like,new_n54,3,new_n55,0.47177327473958336,0.501708984375,0.4166666666666667,0.5,14,15,8c9802f12da0a15f,39269b7a34173938,8,9,2,2
generated_xor_chain_32,resyn2_like,new_n54,4,new_n56,0.4688191731770834,0.496337890625,0.4166666666666667,0.5,14,15,8c9802f12da0a15f,16e8f8f5d962cc61,8,9,2,2
generated_xor_chain_32,resyn2_like,new_n54,5,new_n74,0.4666610863095238,0.49609375,0.5333333333333333,0.07142857142857142,14,27,8c9802f12da0a15f,e32fa4b208e74921,8,15,2,2
generated_xor_chain_32,resyn2_like,new_n55,1,new_n80,0.6067648494944853,0.755615234375,0.5294117647058824,0.058823529411764705,15,31,96e5eb1b1676e5de,220174ff23efb7a4,9,17,2,2
generated_xor_chain_32,resyn2_like,new_n55,2,new_n56,0.5795738807091346,0.627197265625,0.38461538461538464,1.0,15,15,96e5eb1b1676e5de,16e8f8f5d962cc61,9,9,2,2
generated_xor_chain_32,resyn2_like,new_n55,3,new_n55,0.5793053260216346,0.626708984375,0.38461538461538464,1.0,15,15,96e5eb1b1676e5de,39269b7a34173938,9,9,2,2
generated_xor_chain_32,resyn2_like,new_n55,4,new_n82,0.5311298571134868,0.637939453125,0.5,0.05263157894736842,15,33,96e5eb1b1676e5de,01392e37de9f30b1,9,18,2,2
generated_xor_chain_32,resyn2_like,new_n55,5,new_n74,0.5302020733173076,0.6318359375,0.5,0.07692307692307693,15,27,96e5eb1b1676e5de,e32fa4b208e74921,9,15,2,2
generated_xor_chain_32,resyn2_like,new_n56,1,new_n79,0.6028708065257353,0.74853515625,0.5294117647058824,0.058823529411764705,15,31,f43ea13b4b49e72f,cd8434a02bb91a25,9,17,2,2
generated_xor_chain_32,resyn2_like,new_n56,2,new_n55,0.5793053260216346,0.626708984375,0.38461538461538464,1.0,15,15,f43ea13b4b49e72f,39269b7a34173938,9,9,2,2
generated_xor_chain_32,resyn2_like,new_n56,3,new_n56,0.5709801307091346,0.611572265625,0.38461538461538464,1.0,15,15,f43ea13b4b49e72f,16e8f8f5d962cc61,9,9,2,2
generated_xor_chain_32,resyn2_like,new_n56,4,new_n82,0.5297870836759868,0.635498046875,0.5,0.05263157894736842,15,33,f43ea13b4b49e72f,01392e37de9f30b1,9,18,2,2
generated_xor_chain_32,resyn2_like,new_n56,5,new_n73,0.5287250225360577,0.629150390625,0.5,0.07692307692307693,15,27,f43ea13b4b49e72f,d11401d0854a8811,9,15,2,2
generated_xor_chain_32,resyn2_like,new_n57,1,new_n57,0.5042442908653846,0.490234375,0.38461538461538464,1.0,16,16,a2876b6c5f0fd5a9,91ea121987e7d99b,9,9,2,2
generated_xor_chain_32,resyn2_like,new_n57,2,new_n81,0.4684591854319853,0.504150390625,0.5294117647058824,0.058823529411764705,16,32,a2876b6c5f0fd5a9,03b3e228ee4ffb2a,9,17,2,2
generated_xor_chain_32,resyn2_like,new_n57,3,new_n75,0.4666888897235577,0.516357421875,0.5,0.07692307692307693,16,28,a2876b6c5f0fd5a9,8258123601d3c478,9,15,2,2
generated_xor_chain_32,resyn2_like,new_n57,4,new_n79,0.4664098403033088,0.499755859375,0.5294117647058824,0.0625,16,31,a2876b6c5f0fd5a9,cd8434a02bb91a25,9,17,2,2
generated_xor_chain_32,resyn2_like,new_n57,5,new_n80,0.46493278952205885,0.4970703125,0.5294117647058824,0.0625,16,31,a2876b6c5f0fd5a9,220174ff23efb7a4,9,17,2,2
generated_xor_chain_32,resyn2_like,new_n58,1,new_n86,0.6015708521792763,0.749267578125,0.5263157894736842,0.05263157894736842,17,35,7703f9a5f602c2a6,c60dc4071d68fa40,10,19,2,2
generated_xor_chain_32,resyn2_like,new_n58,2,new_n58,0.5616251627604166,0.627197265625,0.3333333333333333,1.0,17,17,7703f9a5f602c2a6,6814966eace69531,10,10,2,2
generated_xor_chain_32,resyn2_like,new_n58,3,new_n59,0.5605509440104167,0.625244140625,0.3333333333333333,1.0,17,17,7703f9a5f602c2a6,efe3ca98da9e0770,10,10,2,2
generated_xor_chain_32,resyn2_like,new_n58,4,new_n80,0.5338761393229167,0.640380859375,0.5,0.06666666666666667,17,31,7703f9a5f602c2a6,220174ff23efb7a4,10,17,2,2
generated_xor_chain_32,resyn2_like,new_n58,5,new_n79,0.5235367838541668,0.62158203125,0.5,0.06666666666666667,17,31,7703f9a5f602c2a6,cd8434a02bb91a25,10,17,2,2
generated_xor_chain_32,resyn2_like,new_n59,1,new_n85,0.6008994654605263,0.748046875,0.5263157894736842,0.05263157894736842,17,35,b35c693965c03e2e,27cbb081d056e9e2,10,19,2,2
generated_xor_chain_32,resyn2_like,new_n59,2,new_n58,0.5597452799479167,0.623779296875,0.3333333333333333,1.0,17,17,b35c693965c03e2e,6814966eace69531,10,10,2,2
generated_xor_chain_32,resyn2_like,new_n59,3,new_n59,0.5557169596354167,0.616455078125,0.3333333333333333,1.0,17,17,b35c693965c03e2e,efe3ca98da9e0770,10,10,2,2
generated_xor_chain_32,resyn2_like,new_n59,4,new_n80,0.5311905924479167,0.635498046875,0.5,0.06666666666666667,17,31,b35c693965c03e2e,220174ff23efb7a4,10,17,2,2
generated_xor_chain_32,resyn2_like,new_n59,5,new_n89,0.5235119047619048,0.625,0.5,0.047619047619047616,17,37,b35c693965c03e2e,824cbd02562ddaa3,10,20,2,2
generated_xor_chain_32,resyn2_like,new_n60,1,new_n60,0.4913981119791667,0.49951171875,0.3333333333333333,1.0,18,18,c35209368c69abcd,ffde0e19096c5b59,10,10,2,2
generated_xor_chain_32,resyn2_like,new_n60,2,new_n61,0.4679541015625,0.50537109375,0.4,0.5,18,19,c35209368c69abcd,1f2230075ad84ff4,10,11,2,2
generated_xor_chain_32,resyn2_like,new_n60,3,new_n85,0.467048796715095,0.504150390625,0.5263157894736842,0.05555555555555555,18,35,c35209368c69abcd,27cbb081d056e9e2,10,19,2,2
generated_xor_chain_32,resyn2_like,new_n60,4,new_n62,0.466611328125,0.5029296875,0.4,0.5,18,19,c35209368c69abcd,17945fb2ddf062ef,10,11,2,2
generated_xor_chain_32,resyn2_like,new_n60,5,new_n86,0.466377409996345,0.5029296875,0.5263157894736842,0.05555555555555555,18,35,c35209368c69abcd,c60dc4071d68fa40,10,19,2,2
generated_xor_chain_32,resyn2_like,new_n61,1,new_n92,0.6054292224702381,0.7587890625,0.5238095238095238,0.047619047619047616,19,39,d3036b7e454f8ce5,81237eaa67031f41,11,21,2,2
generated_xor_chain_32,resyn2_like,new_n61,2,new_n62,0.576611328125,0.6279296875,0.375,1.0,19,19,d3036b7e454f8ce5,17945fb2ddf062ef,11,11,2,2
generated_xor_chain_32,resyn2_like,new_n61,3,new_n61,0.5731201171875,0.62158203125,0.375,1.0,19,19,d3036b7e454f8ce5,1f2230075ad84ff4,11,11,2,2
generated_xor_chain_32,resyn2_like,new_n61,4,new_n85,0.5258408490349264,0.627197265625,0.5,0.058823529411764705,19,35,d3036b7e454f8ce5,27cbb081d056e9e2,11,19,2,2
generated_xor_chain_32,resyn2_like,new_n61,5,new_n94,0.5257833729619565,0.6298828125,0.5,0.043478260869565216,19,41,d3036b7e454f8ce5,163a9e78ba18ccd2,11,22,2,2
generated_xor_chain_32,resyn2_like,new_n62,1,new_n91,0.600863792782738,0.75048828125,0.5238095238095238,0.047619047619047616,19,39,75cd98a9cddde08d,3b5aa1daa0d16721,11,21,2,2
generated_xor_chain_32,resyn2_like,new_n62,2,new_n61,0.575537109375,0.6259765625,0.375,1.0,19,19,75cd98a9cddde08d,1f2230075ad84ff4,11,11,2,2
generated_xor_chain_32,resyn2_like,new_n62,3,new_n62,0.57392578125,0.623046875,0.375,1.0,19,19,75cd98a9cddde08d,17945fb2ddf062ef,11,11,2,2
generated_xor_chain_32,resyn2_like,new_n62,4,new_n85,0.5287949505974265,0.632568359375,0.5,0.058823529411764705,19,35,75cd98a9cddde08d,27cbb081d056e9e2,11,19,2,2
generated_xor_chain_32,resyn2_like,new_n62,5,new_n86,0.5262436810661765,0.6279296875,0.5,0.058823529411764705,19,35,75cd98a9cddde08d,c60dc4071d68fa40,11,19,2,2
generated_xor_chain_32,resyn2_like,new_n63,1,new_n63,0.5032958984375,0.49462890625,0.375,1.0,20,20,30385dd9768517a9,c90371575d916994,11,11,2,2
generated_xor_chain_32,resyn2_like,new_n63,2,new_n93,0.46819777715773814,0.50927734375,0.5238095238095238,0.047619047619047616,20,40,30385dd9768517a9,147a24e567dc2fde,11,21,2,2
generated_xor_chain_32,resyn2_like,new_n63,3,new_n91,0.4644075520833334,0.501953125,0.5238095238095238,0.05,20,39,30385dd9768517a9,3b5aa1daa0d16721,11,21,2,2
generated_xor_chain_32,resyn2_like,new_n63,4,new_n87,0.46192483340992646,0.510986328125,0.5,0.058823529411764705,20,36,30385dd9768517a9,629cf6e4c3ed575f,11,19,2,2
generated_xor_chain_32,resyn2_like,new_n63,5,new_n61,0.46162109375,0.509765625,0.375,0.5,20,19,30385dd9768517a9,1f2230075ad84ff4,11,11,2,2
generated_xor_chain_32,resyn2_like,new_n64,1,new_n98,0.6040219514266304,0.75830078125,0.5217391304347826,0.043478260869565216,21,43,e758b8a3d733a7e6,79db4d515f0f9c6c,12,23,2,2
generated_xor_chain_32,resyn2_like,new_n64,2,new_n65,0.5567911783854167,0.618408203125,0.3333333333333333,1.0,21,21,e758b8a3d733a7e6,69da9f37698ecce0,12,12,2,2
generated_xor_chain_32,resyn2_like,new_n64,3,new_n64,0.5524943033854167,0.610595703125,0.3333333333333333,1.0,21,21,e758b8a3d733a7e6,f582cbff883f2a25,12,12,2,2
generated_xor_chain_32,resyn2_like,new_n64,4,new_n92,0.5260273180509869,0.628662109375,0.5,0.05263157894736842,21,39,e758b8a3d733a7e6,81237eaa67031f41,12,21,2,2
generated_xor_chain_32,resyn2_like,new_n64,5,new_n101,0.52261572265625,0.624755859375,0.5,0.04,21,45,e758b8a3d733a7e6,f1c8ff3161a2b87b,12,24,2,2
generated_xor_chain_32,resyn2_like,new_n65,1,new_n97,0.5974423615828804,0.746337890625,0.5217391304347826,0.043478260869565216,21,43,a2d87c37ca6ad7ea,22b096daf7089e2e,12,23,2,2
generated_xor_chain_32,resyn2_like,new_n65,2,new_n64,0.5622965494791666,0.62841796875,0.3333333333333333,1.0,21,21,a2d87c37ca6ad7ea,f582cbff883f2a25,12,12,2,2
generated_xor_chain_32,resyn2_like,new_n65,3,new_n65,0.5555826822916666,0.6162109375,0.3333333333333333,1.0,21,21,a2d87c37ca6ad7ea,69da9f37698ecce0,12,12,2,2
generated_xor_chain_32,resyn2_like,new_n65,4,new_n91,0.5256244860197369,0.6279296875,0.5,0.05263157894736842,21,39,a2d87c37ca6ad7ea,3b5aa1daa0d16721,12,21,2,2
generated_xor_chain_32,resyn2_like,new_n65,5,new_n101,0.5240927734375,0.62744140625,0.5,0.04,21,45,a2d87c37ca6ad7ea,f1c8ff3161a2b87b,12,24,2,2
generated_xor_chain_32,resyn2_like,new_n66,1,new_n66,0.48347574869791665,0.485107421875,0.3333333333333333,1.0,22,22,ede93b90c19fafe5,f71bcd5da9b00c9c,12,12,2,2
generated_xor_chain_32,resyn2_like,new_n66,2,new_n67,0.4671535915798611,0.510986328125,0.3888888888888889,0.5,22,23,ede93b90c19fafe5,e7237d335814494f,12,13,2,2
generated_xor_chain_32,resyn2_like,new_n66,3,new_n97,0.46537680644762847,0.505859375,0.5217391304347826,0.045454545454545456,22,43,ede93b90c19fafe5,22b096daf7089e2e,12,23,2,2
generated_xor_chain_32,resyn2_like,new_n66,4,new_n99,0.46450779127038044,0.504638671875,0.5217391304347826,0.043478260869565216,22,44,ede93b90c19fafe5,18bdfc37b8d9381b,12,23,2,2
generated_xor_chain_32,resyn2_like,new_n66,5,new_n68,0.4601711697048611,0.498291015625,0.3888888888888889,0.5,22,23,ede93b90c19fafe5,13a39b7cf3622444,12,13,2,2
generated_xor_chain_32,resyn2_like,new_n67,1,new_n104,0.5928603515625,0.73974609375,0.52,0.04,23,47,c16fbb0d9f4a833b,77be784dc00a0b78,13,25,2,2
generated_xor_chain_32,resyn2_like,new_n67,2,new_n68,0.5689376027960527,0.6181640625,0.3684210526315789,1.0,23,23,c16fbb0d9f4a833b,13a39b7cf3622444,13,13,2,2
generated_xor_chain_32,resyn2_like,new_n67,3,new_n67,0.5638350637335526,0.60888671875,0.3684210526315789,1.0,23,23,c16fbb0d9f4a833b,e7237d335814494f,13,13,2,2
generated_xor_chain_32,resyn2_like,new_n67,4,new_n98,0.5268688383556548,0.631103515625,0.5,0.047619047619047616,23,43,c16fbb0d9f4a833b,79db4d515f0f9c6c,13,23,2,2
generated_xor_chain_32,resyn2_like,new_n67,5,new_n107,0.5236621997974537,0.627197265625,0.5,0.037037037037037035,23,49,c16fbb0d9f4a833b,44a6997db7d3543b,13,26,2,2
generated_xor_chain_32,resyn2_like,new_n68,1,new_n103,0.59970849609375,0.752197265625,0.52,0.04,23,47,5467f6eb5bb7b81f,027d56afa68ef13c,13,25,2,2
generated_xor_chain_32,resyn2_like,new_n68,2,new_n67,0.5764571340460526,0.6318359375,0.3684210526315789,1.0,23,23,5467f6eb5bb7b81f,e7237d335814494f,13,13,2,2
generated_xor_chain_32,resyn2_like,new_n68,3,new_n68,0.5681319387335526,0.61669921875,0.3684210526315789,1.0,23,23,5467f6eb5bb7b81f,13a39b7cf3622444,13,13,2,2
generated_xor_chain_32,resyn2_like,new_n68,4,new_n107,0.5287647388599537,0.636474609375,0.5,0.037037037037037035,23,49,5467f6eb5bb7b81f,44a6997db7d3543b,13,26,2,2
generated_xor_chain_32,resyn2_like,new_n68,5,new_n98,0.5244518461681548,0.626708984375,0.5,0.047619047619047616,23,43,5467f6eb5bb7b81f,79db4d515f0f9c6c,13,23,2,2
generated_xor_chain_32,resyn2_like,new_n69,1,new_n69,0.5017989309210527,0.49609375,0.3684210526315789,1.0,24,24,a15de2e1402cacfc,e4e908e47f389445,13,13,2,2
generated_xor_chain_32,resyn2_like,new_n69,2,new_n103,0.46882047526041665,0.513916015625,0.52,0.041666666666666664,24,47,a15de2e1402cacfc,027d56afa68ef13c,13,25,2,2
generated_xor_chain_32,resyn2_like,new_n69,3,new_n104,0.46465787760416666,0.50634765625,0.52,0.041666666666666664,24,47,a15de2e1402cacfc,77be784dc00a0b78,13,25,2,2
generated_xor_chain_32,resyn2_like,new_n69,4,new_n97,0.46265380859375,0.513916015625,0.5,0.05,24,43,a15de2e1402cacfc,22b096daf7089e2e,13,23,2,2
generated_xor_chain_32,resyn2_like,new_n69,5,new_n68,0.4617354543585526,0.51416015625,0.3684210526315789,0.5,24,23,a15de2e1402cacfc,13a39b7cf3622444,13,13,2,2
generated_xor_chain_32,resyn2_like,new_n70,1,new_n110,0.5971480758101851,0.7490234375,0.5185185185185185,0.037037037037037035,25,51,fdfb5c526a09bca7,f3f8362a01fcbcf8,14,27,2,2
generated_xor_chain_32,resyn2_like,new_n70,2,new_n71,0.5711588541666667,0.64453125,0.3333333333333333,1.0,25,25,fdfb5c526a09bca7,a1892637b93ffd38,14,14,2,2
generated_xor_chain_32,resyn2_like,new_n70,3,new_n70,0.5492716471354167,0.604736328125,0.3333333333333333,1.0,25,25,fdfb5c526a09bca7,873d69b197153803,14,14,2,2
generated_xor_chain_32,resyn2_like,new_n70,4,new_n112,0.5232724946120689,0.626953125,0.5,0.034482758620689655,25,53,fdfb5c526a09bca7,0ed8c57671385b81,14,28,2,2
generated_xor_chain_32,resyn2_like,new_n70,5,new_n107,0.5215053349247685,0.634521484375,0.48148148148148145,0.04,25,49,fdfb5c526a09bca7,44a6997db7d3543b,14,26,2,2
generated_xor_chain_32,resyn2_like,new_n71,1,new_n109,0.5940596969039352,0.743408203125,0.5185185185185185,0.037037037037037035,25,51,a6a788238185eeab,fef766e7af305960,14,27,2,2
generated_xor_chain_32,resyn2_like,new_n71,2,new_n70,0.5629679361979166,0.629638671875,0.3333333333333333,1.0,25,25,a6a788238185eeab,873d69b197153803,14,14,2,2
generated_xor_chain_32,resyn2_like,new_n71,3,new_n71,0.5596110026041666,0.62353515625,0.3333333333333333,1.0,25,25,a6a788238185eeab,a1892637b93ffd38,14,14,2,2
generated_xor_chain_32,resyn2_like,new_n71,4,new_n113,0.527837924299569,0.63525390625,0.5,0.034482758620689655,25,53,a6a788238185eeab,228fc69792a3f583,14,28,2,2
generated_xor_chain_32,resyn2_like,new_n71,5,new_n103,0.5261862049932065,0.630615234375,0.5,0.043478260869565216,25,47,a6a788238185eeab,027d56afa68ef13c,14,25,2,2
generated_xor_chain_32,resyn2_like,new_n72,1,new_n72,0.49153238932291665,0.499755859375,0.3333333333333333,1.0,26,26,8c1d55f103ca2cda,b156b647de0b768a,14,14,2,2
generated_xor_chain_32,resyn2_like,new_n72,2,new_n109,0.4663701157963853,0.510986328125,0.5185185185185185,0.038461538461538464,26,51,8c1d55f103ca2cda,fef766e7af305960,14,27,2,2
generated_xor_chain_32,resyn2_like,new_n72,3,new_n74,0.4581990559895833,0.499755859375,0.38095238095238093,0.5,26,27,8c1d55f103ca2cda,e32fa4b208e74921,14,15,2,2
generated_xor_chain_32,resyn2_like,new_n72,4,new_n103,0.45709672407670454,0.504638671875,0.5,0.045454545454545456,26,47,8c1d55f103ca2cda,027d56afa68ef13c,14,25,2,2
generated_xor_chain_32,resyn2_like,new_n72,5,new_n110,0.45603076032763534,0.4921875,0.5185185185185185,0.038461538461538464,26,51,8c1d55f103ca2cda,f3f8362a01fcbcf8,14,27,2,2
generated_xor_chain_32,resyn2_like,new_n73,1,new_n116,0.5973855906519397,0.750732421875,0.5172413793103449,0.034482758620689655,27,55,8b5b0f42b0912c35,de3699d15d184f89,15,29,2,2
generated_xor_chain_32,resyn2_like,new_n73,2,new_n74,0.5719626686789773,0.626708984375,0.36363636363636365,1.0,27,27,8b5b0f42b0912c35,e32fa4b208e74921,15,15,2,2
generated_xor_chain_32,resyn2_like,new_n73,3,new_n73,0.5702170632102272,0.62353515625,0.36363636363636365,1.0,27,27,8b5b0f42b0912c35,d11401d0854a8811,15,15,2,2
generated_xor_chain_32,resyn2_like,new_n73,4,new_n110,0.526509765625,0.6318359375,0.5,0.04,27,51,8b5b0f42b0912c35,f3f8362a01fcbcf8,15,27,2,2
generated_xor_chain_32,resyn2_like,new_n73,5,new_n118,0.5256012947328629,0.631591796875,0.5,0.03225806451612903,27,57,8b5b0f42b0912c35,695917147c4bd7fb,15,30,2,2
generated_xor_chain_32,resyn2_like,new_n74,1,new_n115,0.5984598094019397,0.752685546875,0.5172413793103449,0.034482758620689655,27,55,1585a1c6fb0107fe,2fc17cbf2b9e306f,15,29,2,2
generated_xor_chain_32,resyn2_like,new_n74,2,new_n73,0.5706198952414773,0.624267578125,0.36363636363636365,1.0,27,27,1585a1c6fb0107fe,d11401d0854a8811,15,15,2,2
generated_xor_chain_32,resyn2_like,new_n74,3,new_n74,0.5661887428977272,0.6162109375,0.36363636363636365,1.0,27,27,1585a1c6fb0107fe,e32fa4b208e74921,15,15,2,2
generated_xor_chain_32,resyn2_like,new_n74,4,new_n109,0.52382421875,0.626953125,0.5,0.04,27,51,1585a1c6fb0107fe,fef766e7af305960,15,27,2,2
generated_xor_chain_32,resyn2_like,new_n74,5,new_n110,0.52234716796875,0.624267578125,0.5,0.04,27,51,1585a1c6fb0107fe,f3f8362a01fcbcf8,15,27,2,2
generated_xor_chain_32,resyn2_like,new_n75,1,new_n75,0.5036155007102273,0.50244140625,0.36363636363636365,1.0,28,28,c6e35439dfca49a4,8258123601d3c478,15,15,2,2
generated_xor_chain_32,resyn2_like,new_n75,2,new_n116,0.46229145820504924,0.5048828125,0.5172413793103449,0.03571428571428571,28,55,c6e35439dfca49a4,de3699d15d184f89,15,29,2,2
generated_xor_chain_32,resyn2_like,new_n75,3,new_n117,0.4613626414331897,0.50341796875,0.5172413793103449,0.034482758620689655,28,56,c6e35439dfca49a4,310681a44b433ac7,15,29,2,2
generated_xor_chain_32,resyn2_like,new_n75,4,new_n119,0.45883870442708335,0.510009765625,0.5,0.03333333333333333,28,57,c6e35439dfca49a4,df106c6500f80ddd,15,30,2,2
generated_xor_chain_32,resyn2_like,new_n75,5,new_n115,0.45866596992379927,0.498291015625,0.5172413793103449,0.03571428571428571,28,55,c6e35439dfca49a4,2fc17cbf2b9e306f,15,29,2,2
generated_xor_chain_32,resyn2_like,new_n76,1,new_n122,0.5956995810231854,0.748779296875,0.5161290322580645,0.03225806451612903,29,59,65318e9c162aa744,69dedddd5b436afe,16,31,2,2
generated_xor_chain_32,resyn2_like,new_n76,2,new_n76,0.5582682291666666,0.62109375,0.3333333333333333,1.0,29,29,65318e9c162aa744,ca81efd64baba313,16,16,2,2
generated_xor_chain_32,resyn2_like,new_n76,3,new_n77,0.5537027994791667,0.61279296875,0.3333333333333333,1.0,29,29,65318e9c162aa744,e45361cdd9071b63,16,16,2,2
generated_xor_chain_32,resyn2_like,new_n76,4,new_n116,0.5246021412037037,0.62890625,0.5,0.037037037037037035,29,55,65318e9c162aa744,de3699d15d184f89,16,29,2,2
generated_xor_chain_32,resyn2_like,new_n76,5,new_n115,0.5209766529224537,0.622314453125,0.5,0.037037037037037035,29,55,65318e9c162aa744,2fc17cbf2b9e306f,16,29,2,2
generated_xor_chain_32,resyn2_like,new_n77,1,new_n121,0.5983851278981854,0.753662109375,0.5161290322580645,0.03225806451612903,29,59,7ef1589e6a7969ed,51223532f7825351,16,31,2,2
generated_xor_chain_32,resyn2_like,new_n77,2,new_n77,0.5653849283854167,0.634033203125,0.3333333333333333,1.0,29,29,7ef1589e6a7969ed,e45361cdd9071b63,16,16,2,2
generated_xor_chain_32,resyn2_like,new_n77,3,new_n76,0.5618937174479167,0.627685546875,0.3333333333333333,1.0,29,29,7ef1589e6a7969ed,ca81efd64baba313,16,16,2,2
generated_xor_chain_32,resyn2_like,new_n77,4,new_n110,0.5253885386408359,0.64013671875,0.4827586206896552,0.043478260869565216,29,51,7ef1589e6a7969ed,f3f8362a01fcbcf8,16,27,2,2
generated_xor_chain_32,resyn2_like,new_n77,5,new_n115,0.5246021412037037,0.62890625,0.5,0.037037037037037035,29,55,7ef1589e6a7969ed,2fc17cbf2b9e306f,16,29,2,2
generated_xor_chain_32,resyn2_like,new_n78,1,new_n78,0.49421793619791665,0.504638671875,0.3333333333333333,1.0,30,30,fdbc2dc36fd84cd0,dadb3a90ed577666,16,16,2,2
generated_xor_chain_32,resyn2_like,new_n78,2,new_n79,0.4629638671875,0.51220703125,0.375,0.5,30,31,fdbc2dc36fd84cd0,cd8434a02bb91a25,16,17,2,2
generated_xor_chain_32,resyn2_like,new_n78,3,new_n121,0.46193259618615595,0.50537109375,0.5161290322580645,0.03333333333333333,30,59,fdbc2dc36fd84cd0,51223532f7825351,16,31,2,2
generated_xor_chain_32,resyn2_like,new_n78,4,new_n123,0.46021374117943553,0.50244140625,0.5161290322580645,0.03225806451612903,30,60,fdbc2dc36fd84cd0,2d8a7d07d3928de9,16,31,2,2
generated_xor_chain_32,resyn2_like,new_n78,5,new_n80,0.46014404296875,0.507080078125,0.375,0.5,30,31,fdbc2dc36fd84cd0,220174ff23efb7a4,16,17,2,2
generated_xor_chain_32,resyn2_like,new_n79,1,new_n40,0.6066943359375001,0.74853515625,0.5,0.2,1,5,ce48507ee8df0f32,82a79a7bbfa077ca,2,4,2,2
generated_xor_chain_32,resyn2_like,new_n79,2,new_n37,0.5268880208333333,0.73828125,0.25,0.3333333333333333,1,3,ce48507ee8df0f32,f3943bc8b8a34a9a,2,3,2,2
generated_xor_chain_32,resyn2_like,new_n79,3,new_n43,0.5001841517857143,0.62890625,0.4,0.14285714285714285,1,7,ce48507ee8df0f32,4b6a1dc8e031e9d9,2,5,2,2
generated_xor_chain_32,resyn2_like,new_n79,4,new_n44,0.4937388392857143,0.6171875,0.4,0.14285714285714285,1,7,ce48507ee8df0f32,8bf5da1d35004f25,2,5,2,2
generated_xor_chain_32,resyn2_like,new_n79,5,new_n41,0.47335693359375003,0.506103515625,0.5,0.2,1,5,ce48507ee8df0f32,207a2b18e6cbf162,2,4,2,2
generated_xor_chain_32,resyn2_like,new_n80,1,new_n41,0.61300537109375,0.760009765625,0.5,0.2,1,5,79985c68c9ffc938,207a2b18e6cbf162,2,4,2,2
generated_xor_chain_32,resyn2_like,new_n80,2,new_n38,0.5365559895833334,0.755859375,0.25,0.3333333333333333,1,3,79985c68c9ffc938,d8f1c3516ba26cb3,2,3,2,2
generated_xor_chain_32,resyn2_like,new_n80,3,new_n43,0.5090464564732142,0.64501953125,0.4,0.14285714285714285,1,7,79985c68c9ffc938,4b6a1dc8e031e9d9,2,5,2,2
generated_xor_chain_32,resyn2_like,new_n80,4,new_n44,0.49857282366071426,0.6259765625,0.4,0.14285714285714285,1,7,79985c68c9ffc938,8bf5da1d35004f25,2,5,2,2
generated_xor_chain_32,resyn2_like,new_n80,5,new_n46,0.4813300238715278,0.642822265625,0.3333333333333333,0.1111111111111111,1,9,79985c68c9ffc938,f3c3be0e0516da16,2,6,2,2
generated_xor_chain_32,resyn2_like,new_n81,1,new_n42,0.47469970703125003,0.508544921875,0.5,0.2,2,6,02df3b0817edd4c0,842e49bb890833f7,2,4,2,2
generated_xor_chain_32,resyn2_like,new_n81,2,new_n41,0.469091796875,0.4892578125,0.5,0.25,2,5,02df3b0817edd4c0,207a2b18e6cbf162,2,4,2,2
generated_xor_chain_32,resyn2_like,new_n81,3,new_n40,0.46654052734375,0.484619140625,0.5,0.25,2,5,02df3b0817edd4c0,82a79a7bbfa077ca,2,4,2,2
generated_xor_chain_32,resyn2_like,new_n81,4,new_n44,0.4312638346354167,0.499267578125,0.4,0.16666666666666666,2,7,02df3b0817edd4c0,8bf5da1d35004f25,2,5,2,2
generated_xor_chain_32,resyn2_like,new_n81,5,new_n45,0.4295542689732143,0.50048828125,0.4,0.14285714285714285,2,8,02df3b0817edd4c0,64646ebfba41526e,2,5,2,2
generated_xor_chain_32,resyn2_like,new_n82,1,new_n47,0.6031284877232143,0.75244140625,0.5,0.14285714285714285,3,9,72d80f931928ed99,c308dc8f80612589,3,6,2,2
generated_xor_chain_32,resyn2_like,new_n82,2,new_n41,0.5170833333333333,0.625,0.4,0.3333333333333333,3,5,72d80f931928ed99,207a2b18e6cbf162,3,4,2,2
generated_xor_chain_32,resyn2_like,new_n82,3,new_n38,0.51495849609375,0.627197265625,0.2,1.0,3,3,72d80f931928ed99,d8f1c3516ba26cb3,3,3,2,2
