benchmark,optimization,optimized_node,rank,original_candidate,combined_score,simulation_similarity,support_overlap,depth_similarity,optimized_level,original_level,is_exact_signature_match,match_category,optimized_fingerprint,original_fingerprint,optimized_support_size,original_support_size,optimized_fanin_count,original_fanin_count,needs_sat_check,sat_reason,orig_blif,opt_blif
generated_multiplier_4,rewrite_z,new_n90,1,new_n103,0.903515625,0.9609375,1.0,0.25,16,19,0,non_exact_candidate,b9594d07963f80e2,de0a9396a842ddca,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.904),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n91,1,new_n100,0.9849609375,0.97265625,1.0,1.0,17,17,0,non_exact_candidate,febee584849f5eb5,a0d2515027a0db50,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.985),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n92,1,new_n121,0.987109375,0.9765625,1.0,1.0,26,26,0,non_exact_candidate,f9702eb0d38a10a2,dc7b71a2ddc81dd2,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.987),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n93,1,new_n98,0.945703125,0.9921875,1.0,0.5,26,27,0,non_exact_candidate,3ef62e082211ca33,e0c244a114dfd73b,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.946),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n94,1,new_n104,0.945703125,0.9921875,1.0,0.5,27,28,0,non_exact_candidate,d4136655e15e6385,8bc568f51adc9bf1,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.946),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n95,1,new_n105,0.9419921875,0.89453125,1.0,1.0,28,28,0,non_exact_candidate,1d96b7b7550fece5,f547b12273626e4d,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.942),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n96,1,new_n98,0.8748046875000001,0.86328125,1.0,0.5,28,27,0,non_exact_candidate,580d9db2f3bc668e,e0c244a114dfd73b,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.875),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n97,1,new_n108,0.8705078125000001,0.85546875,1.0,0.5,29,30,0,non_exact_candidate,f123583b2e3f0aa3,f3d4fa460fa1972a,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.871),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n98,1,new_n109,0.935546875,0.8828125,1.0,1.0,30,30,0,non_exact_candidate,97288212e1d81e24,fc30d8bf83272b55,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.936),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n101,1,new_n124,0.9228515625,0.99609375,1.0,0.25,25,28,0,non_exact_candidate,5d56c7ab6e05298d,e19c7350a04382d8,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.923),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n102,1,new_n121,0.987109375,0.9765625,1.0,1.0,26,26,0,non_exact_candidate,88ec0d6a4a57ae2b,dc7b71a2ddc81dd2,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.987),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n104,1,new_n104,0.952734375,0.9140625,1.0,1.0,28,28,0,non_exact_candidate,398e013c035ef66c,8bc568f51adc9bf1,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.953),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n107,1,new_n106,0.935546875,0.8828125,1.0,1.0,29,29,0,non_exact_candidate,8a7f9decf7e76cc6,95aec9dc6bf5e25c,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.936),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n108,1,new_n115,0.9419921875,0.89453125,1.0,1.0,30,30,0,non_exact_candidate,b227b7da5d1cc4ee,ef9b05d606e21933,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.942),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n109,1,new_n119,0.8602864583333333,0.8671875,1.0,0.3333333333333333,30,32,0,non_exact_candidate,e83ba1fd9f0943fa,1de303d0a71e3f34,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.860),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n110,1,new_n130,0.8512500000000001,0.875,1.0,0.2,31,35,0,non_exact_candidate,3e7b28b47ec9b957,43208014e0c3b39b,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.851),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n111,1,new_n126,0.94140625,0.984375,1.0,0.5,32,33,0,non_exact_candidate,ee47c6ffd7942ff5,0f1e77ff3c6a4b0d,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.941),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_multiplier_4,rewrite_z,new_n112,1,new_n119,0.866796875,0.7578125,1.0,1.0,32,32,0,non_exact_candidate,33cbf4fb13b84bbc,1de303d0a71e3f34,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.867),variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_rewrite_z.blif
generated_random_medium,compress2rs,new_n25,1,new_n28,0.8800415039062501,0.872802734375,1.0,0.5,2,3,0,non_exact_candidate,ab4e57ad6b96cfd7,6ed563e96bc9a170,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.880),variants/generated_random_medium_original.blif,variants/generated_random_medium_compress2rs.blif
generated_random_medium,compress2rs,new_n26,1,new_n26,0.8561889648437501,0.738525390625,1.0,1.0,2,2,0,non_exact_candidate,1a04fd6296437eff,de5dfc7a13032769,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.856),variants/generated_random_medium_original.blif,variants/generated_random_medium_compress2rs.blif
generated_random_medium,compress2rs,new_n28,1,new_n29,0.915087890625,0.9365234375,1.0,0.5,3,4,0,non_exact_candidate,317be29feac5be6a,127faa4e04c9cb48,5,5,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.915),variants/generated_random_medium_original.blif,variants/generated_random_medium_compress2rs.blif
generated_random_medium,refactor_z,new_n26,1,new_n28,0.8800415039062501,0.872802734375,1.0,0.5,2,3,0,non_exact_candidate,ab4e57ad6b96cfd7,6ed563e96bc9a170,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.880),variants/generated_random_medium_original.blif,variants/generated_random_medium_refactor_z.blif
generated_random_medium,refactor_z,new_n27,1,new_n26,0.8561889648437501,0.738525390625,1.0,1.0,2,2,0,non_exact_candidate,1a04fd6296437eff,de5dfc7a13032769,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.856),variants/generated_random_medium_original.blif,variants/generated_random_medium_refactor_z.blif
generated_random_medium,refactor_z,new_n28,1,new_n27,0.8761474609375001,0.86572265625,1.0,0.5,3,2,0,non_exact_candidate,c7d31c763deeade2,74520eefede2cbb9,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.876),variants/generated_random_medium_original.blif,variants/generated_random_medium_refactor_z.blif
generated_random_medium,refactor_z,new_n34,1,new_n36,0.8813842773437501,0.875244140625,1.0,0.5,2,3,0,non_exact_candidate,baa9f48595e942b3,07617d4b66e5ee41,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.881),variants/generated_random_medium_original.blif,variants/generated_random_medium_refactor_z.blif
generated_random_medium,refactor_z,new_n35,1,new_n34,0.8561889648437501,0.738525390625,1.0,1.0,2,2,0,non_exact_candidate,0d7ce75e0c168c26,d642897a64f06d30,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.856),variants/generated_random_medium_original.blif,variants/generated_random_medium_refactor_z.blif
generated_random_medium,refactor_z,new_n36,1,new_n35,0.8748046875000001,0.86328125,1.0,0.5,3,2,0,non_exact_candidate,07989864c93ba977,c5f808c149bc7f57,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.875),variants/generated_random_medium_original.blif,variants/generated_random_medium_refactor_z.blif
generated_random_medium,resyn,new_n23,1,new_n26,0.8561889648437501,0.738525390625,1.0,1.0,2,2,0,non_exact_candidate,1a04fd6296437eff,de5dfc7a13032769,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.856),variants/generated_random_medium_original.blif,variants/generated_random_medium_resyn.blif
generated_random_medium,resyn,new_n27,1,new_n28,0.8800415039062501,0.872802734375,1.0,0.5,2,3,0,non_exact_candidate,ab4e57ad6b96cfd7,6ed563e96bc9a170,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.880),variants/generated_random_medium_original.blif,variants/generated_random_medium_resyn.blif
generated_random_medium,resyn2,new_n25,1,new_n28,0.8800415039062501,0.872802734375,1.0,0.5,2,3,0,non_exact_candidate,ab4e57ad6b96cfd7,6ed563e96bc9a170,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.880),variants/generated_random_medium_original.blif,variants/generated_random_medium_resyn2.blif
generated_random_medium,resyn2,new_n26,1,new_n26,0.8561889648437501,0.738525390625,1.0,1.0,2,2,0,non_exact_candidate,1a04fd6296437eff,de5dfc7a13032769,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.856),variants/generated_random_medium_original.blif,variants/generated_random_medium_resyn2.blif
generated_random_medium,resyn2,new_n28,1,new_n29,0.915087890625,0.9365234375,1.0,0.5,3,4,0,non_exact_candidate,317be29feac5be6a,127faa4e04c9cb48,5,5,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.915),variants/generated_random_medium_original.blif,variants/generated_random_medium_resyn2.blif
generated_random_medium,resyn2_like,new_n25,1,new_n28,0.8800415039062501,0.872802734375,1.0,0.5,2,3,0,non_exact_candidate,ab4e57ad6b96cfd7,6ed563e96bc9a170,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.880),variants/generated_random_medium_original.blif,variants/generated_random_medium_resyn2_like.blif
generated_random_medium,resyn2_like,new_n26,1,new_n26,0.8561889648437501,0.738525390625,1.0,1.0,2,2,0,non_exact_candidate,1a04fd6296437eff,de5dfc7a13032769,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.856),variants/generated_random_medium_original.blif,variants/generated_random_medium_resyn2_like.blif
generated_random_medium,resyn2_like,new_n28,1,new_n29,0.915087890625,0.9365234375,1.0,0.5,3,4,0,non_exact_candidate,317be29feac5be6a,127faa4e04c9cb48,5,5,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.915),variants/generated_random_medium_original.blif,variants/generated_random_medium_resyn2_like.blif
generated_random_medium,rewrite_z,new_n26,1,new_n28,0.8800415039062501,0.872802734375,1.0,0.5,2,3,0,non_exact_candidate,ab4e57ad6b96cfd7,6ed563e96bc9a170,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.880),variants/generated_random_medium_original.blif,variants/generated_random_medium_rewrite_z.blif
generated_random_medium,rewrite_z,new_n27,1,new_n26,0.8561889648437501,0.738525390625,1.0,1.0,2,2,0,non_exact_candidate,1a04fd6296437eff,de5dfc7a13032769,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.856),variants/generated_random_medium_original.blif,variants/generated_random_medium_rewrite_z.blif
generated_random_medium,rewrite_z,new_n28,1,new_n27,0.8761474609375001,0.86572265625,1.0,0.5,3,2,0,non_exact_candidate,c7d31c763deeade2,74520eefede2cbb9,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.876),variants/generated_random_medium_original.blif,variants/generated_random_medium_rewrite_z.blif
majority3,balance,new_n8,1,new_n8,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,fcf00a029cd47b95,b61898c68531f6a1,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/majority3_original.blif,variants/majority3_balance.blif
majority3,compress2rs,new_n7,1,new_n8,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,6026e0cc550be4bb,b61898c68531f6a1,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/majority3_original.blif,variants/majority3_compress2rs.blif
majority3,dc2,new_n7,1,new_n8,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,62224dc045784e3e,b61898c68531f6a1,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/majority3_original.blif,variants/majority3_dc2.blif
majority3,refactor_z,new_n7,1,new_n8,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,62224dc045784e3e,b61898c68531f6a1,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/majority3_original.blif,variants/majority3_refactor_z.blif
majority3,resyn,new_n8,1,new_n8,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,fcf00a029cd47b95,b61898c68531f6a1,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/majority3_original.blif,variants/majority3_resyn.blif
majority3,resyn2,new_n7,1,new_n8,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,6026e0cc550be4bb,b61898c68531f6a1,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/majority3_original.blif,variants/majority3_resyn2.blif
majority3,resyn2_like,new_n7,1,new_n8,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,6026e0cc550be4bb,b61898c68531f6a1,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/majority3_original.blif,variants/majority3_resyn2_like.blif
majority3,rewrite_z,new_n8,1,new_n8,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,fcf00a029cd47b95,b61898c68531f6a1,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/majority3_original.blif,variants/majority3_rewrite_z.blif
real_hand_written_full_adder,balance,new_n15,1,new_n15,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,1383d82b3ac514e2,ad394657e1eedc94,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_full_adder_original.blif,variants/real_hand_written_full_adder_balance.blif
real_hand_written_full_adder,dc2,new_n9,1,new_n15,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,dd49e007cfe6a996,ad394657e1eedc94,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_full_adder_original.blif,variants/real_hand_written_full_adder_dc2.blif
real_hand_written_full_adder,dc2,new_n11,1,new_n10,0.8812500000000001,0.875,1.0,0.5,4,3,0,non_exact_candidate,b1db9d67884c5b8f,5aa631d06458d89e,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.881),variants/real_hand_written_full_adder_original.blif,variants/real_hand_written_full_adder_dc2.blif
real_hand_written_full_adder,dc2,new_n12,1,new_n9,0.8812500000000001,0.875,1.0,0.5,2,3,0,non_exact_candidate,2212e44eac46c151,e0bb54b7877cd30e,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.881),variants/real_hand_written_full_adder_original.blif,variants/real_hand_written_full_adder_dc2.blif
real_hand_written_full_adder,refactor_z,new_n14,1,new_n15,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,e900d79a5b9d3caf,ad394657e1eedc94,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_full_adder_original.blif,variants/real_hand_written_full_adder_refactor_z.blif
real_hand_written_full_adder,resyn,new_n15,1,new_n15,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,1383d82b3ac514e2,ad394657e1eedc94,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_full_adder_original.blif,variants/real_hand_written_full_adder_resyn.blif
real_hand_written_full_adder,resyn2,new_n14,1,new_n15,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,dd49e007cfe6a996,ad394657e1eedc94,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_full_adder_original.blif,variants/real_hand_written_full_adder_resyn2.blif
real_hand_written_full_adder,resyn2_like,new_n14,1,new_n15,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,dd49e007cfe6a996,ad394657e1eedc94,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_full_adder_original.blif,variants/real_hand_written_full_adder_resyn2_like.blif
real_hand_written_full_adder,rewrite_z,new_n15,1,new_n15,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,1383d82b3ac514e2,ad394657e1eedc94,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_full_adder_original.blif,variants/real_hand_written_full_adder_rewrite_z.blif
real_hand_written_mux_4to1,resyn,new_n10,1,new_n15,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,12d155c152585289,1d0c70974cbd573b,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_mux_4to1_original.blif,variants/real_hand_written_mux_4to1_resyn.blif
real_hand_written_mux_4to1,resyn,new_n14,1,new_n11,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,a4760c6ccf872316,3db5fabbbca941b8,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_mux_4to1_original.blif,variants/real_hand_written_mux_4to1_resyn.blif
real_hand_written_mux_4to1,rewrite,new_n9,1,new_n13,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,62a56ed5e9b62757,74b4e6d482457dc6,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_mux_4to1_original.blif,variants/real_hand_written_mux_4to1_rewrite.blif
real_hand_written_mux_4to1,rewrite,new_n13,1,new_n9,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,a5581e04dfa66f42,1d0268911630e006,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_mux_4to1_original.blif,variants/real_hand_written_mux_4to1_rewrite.blif
real_hand_written_mux_4to1,rewrite_z,new_n9,1,new_n13,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,62a56ed5e9b62757,74b4e6d482457dc6,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_mux_4to1_original.blif,variants/real_hand_written_mux_4to1_rewrite_z.blif
real_hand_written_mux_4to1,rewrite_z,new_n13,1,new_n9,0.8624999999999999,0.75,1.0,1.0,2,2,0,non_exact_candidate,a5581e04dfa66f42,1d0268911630e006,3,3,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_mux_4to1_original.blif,variants/real_hand_written_mux_4to1_rewrite_z.blif
real_hand_written_parity_8,dc2,new_n28,1,new_n28,0.8624999999999999,0.75,1.0,1.0,5,5,0,non_exact_candidate,6b4b4e40e289b0d3,fcaea84c1c61d91a,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_parity_8_original.blif,variants/real_hand_written_parity_8_dc2.blif
real_hand_written_parity_8,dc2,new_n29,1,new_n28,0.8624999999999999,0.75,1.0,1.0,5,5,0,non_exact_candidate,a58a0e905d0e25e3,fcaea84c1c61d91a,8,8,2,2,True,high-confidence non-exact candidate selected for ABC CEC refinement (score 0.862),variants/real_hand_written_parity_8_original.blif,variants/real_hand_written_parity_8_dc2.blif
