benchmark,optimization,optimized_node,original_candidate,sat_status,union_support_size,exact_distance,sample_size,seed,sampled_distance,absolute_error,exact_rank,sampled_rank,absolute_rank_delta
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,512,2,0.048828125,0.013671875,3.5,2.5,1.0
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,512,3,0.06640625,0.00390625,3.5,2.0,1.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,512,4,0.083984375,0.021484375,3.5,10.0,6.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,1024,0,0.0556640625,0.0068359375,3.5,2.0,1.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,1024,1,0.0517578125,0.0107421875,3.5,4.0,0.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,1024,2,0.056640625,0.005859375,3.5,3.0,0.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,1024,3,0.06640625,0.00390625,3.5,4.0,0.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,1024,4,0.0556640625,0.0068359375,3.5,2.0,1.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,4096,0,0.05810546875,0.00439453125,3.5,2.0,1.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,4096,1,0.058837890625,0.003662109375,3.5,2.0,1.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,4096,2,0.06640625,0.00390625,3.5,5.0,1.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,4096,3,0.06005859375,0.00244140625,3.5,2.0,1.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,4096,4,0.05859375,0.00390625,3.5,3.0,0.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,8192,0,0.06103515625,0.00146484375,3.5,2.0,1.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,8192,1,0.06103515625,0.00146484375,3.5,2.0,1.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,8192,2,0.0672607421875,0.0047607421875,3.5,5.0,1.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,8192,3,0.063720703125,0.001220703125,3.5,5.0,1.5
external_iscas85_c6288,refactor_z,new_n1324,new_n1199,rejected,5,0.0625,8192,4,0.06201171875,0.00048828125,3.5,4.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,128,0,0.0625,0.0,3.5,3.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,128,1,0.0625,0.0,3.5,5.0,1.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,128,2,0.078125,0.015625,3.5,7.5,4.0
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,128,3,0.0859375,0.0234375,3.5,10.0,6.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,128,4,0.0625,0.0,3.5,4.5,1.0
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,512,0,0.060546875,0.001953125,3.5,4.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,512,1,0.064453125,0.001953125,3.5,5.0,1.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,512,2,0.048828125,0.013671875,3.5,2.5,1.0
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,512,3,0.080078125,0.017578125,3.5,9.0,5.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,512,4,0.0703125,0.0078125,3.5,4.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,1024,0,0.0576171875,0.0048828125,3.5,3.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,1024,1,0.0556640625,0.0068359375,3.5,5.0,1.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,1024,2,0.0546875,0.0078125,3.5,2.0,1.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,1024,3,0.0712890625,0.0087890625,3.5,6.0,2.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,1024,4,0.0615234375,0.0009765625,3.5,3.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,4096,0,0.0625,0.0,3.5,4.5,1.0
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,4096,1,0.06005859375,0.00244140625,3.5,3.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,4096,2,0.062255859375,0.000244140625,3.5,4.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,4096,3,0.06787109375,0.00537109375,3.5,5.0,1.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,4096,4,0.064453125,0.001953125,3.5,5.0,1.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,8192,0,0.063232421875,0.000732421875,3.5,4.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,8192,1,0.0655517578125,0.0030517578125,3.5,4.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,8192,2,0.066162109375,0.003662109375,3.5,4.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,8192,3,0.0601806640625,0.0023193359375,3.5,3.0,0.5
external_iscas85_c6288,refactor_z,new_n1326,new_n1339,rejected,5,0.0625,8192,4,0.062255859375,0.000244140625,3.5,5.0,1.5
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,128,0,0.171875,0.09375,9.0,12.5,3.5
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,128,1,0.0859375,0.0078125,9.0,9.0,0.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,128,2,0.015625,0.0625,9.0,1.0,8.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,128,3,0.0546875,0.0234375,9.0,5.5,3.5
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,128,4,0.09375,0.015625,9.0,11.0,2.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,512,0,0.08203125,0.00390625,9.0,12.0,3.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,512,1,0.083984375,0.005859375,9.0,12.0,3.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,512,2,0.07421875,0.00390625,9.0,8.5,0.5
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,512,3,0.07421875,0.00390625,9.0,5.5,3.5
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,512,4,0.078125,0.0,9.0,7.0,2.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,1024,0,0.0771484375,0.0009765625,9.0,8.0,1.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,1024,1,0.0673828125,0.0107421875,9.0,6.0,3.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,1024,2,0.08203125,0.00390625,9.0,10.0,1.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,1024,3,0.0703125,0.0078125,9.0,5.0,4.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,1024,4,0.087890625,0.009765625,9.0,12.0,3.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,4096,0,0.072509765625,0.005615234375,9.0,7.0,2.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,4096,1,0.073486328125,0.004638671875,9.0,7.0,2.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,4096,2,0.08056640625,0.00244140625,9.0,9.0,0.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,4096,3,0.07861328125,0.00048828125,9.0,7.0,2.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,4096,4,0.083984375,0.005859375,9.0,11.5,2.5
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,8192,0,0.0811767578125,0.0030517578125,9.0,10.5,1.5
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,8192,1,0.0784912109375,0.0003662109375,9.0,8.0,1.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,8192,2,0.079345703125,0.001220703125,9.0,10.0,1.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,8192,3,0.07177734375,0.00634765625,9.0,6.0,3.0
external_iscas85_c6288,refactor_z,new_n1465,new_n1479,rejected,6,0.078125,8192,4,0.076171875,0.001953125,9.0,8.0,1.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,128,0,0.0703125,0.0078125,9.0,5.5,3.5
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,128,1,0.0625,0.015625,9.0,5.0,4.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,128,2,0.0859375,0.0078125,9.0,9.0,0.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,128,3,0.0859375,0.0078125,9.0,10.0,1.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,128,4,0.09375,0.015625,9.0,11.0,2.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,512,0,0.0703125,0.0078125,9.0,7.5,1.5
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,512,1,0.05859375,0.01953125,9.0,4.0,5.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,512,2,0.07421875,0.00390625,9.0,8.5,0.5
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,512,3,0.072265625,0.005859375,9.0,3.5,5.5
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,512,4,0.0859375,0.0078125,9.0,11.0,2.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,1024,0,0.0615234375,0.0166015625,9.0,5.0,4.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,1024,1,0.072265625,0.005859375,9.0,9.0,0.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,1024,2,0.07421875,0.00390625,9.0,9.0,0.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,1024,3,0.0927734375,0.0146484375,9.0,12.0,3.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,1024,4,0.0693359375,0.0087890625,9.0,8.0,1.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,4096,0,0.076416015625,0.001708984375,9.0,9.0,0.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,4096,1,0.071533203125,0.006591796875,9.0,6.0,3.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,4096,2,0.08251953125,0.00439453125,9.0,11.0,2.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,4096,3,0.07958984375,0.00146484375,9.0,9.0,0.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,4096,4,0.078857421875,0.000732421875,9.0,9.0,0.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,8192,0,0.0758056640625,0.0023193359375,9.0,6.0,3.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,8192,1,0.0755615234375,0.0025634765625,9.0,6.0,3.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,8192,2,0.07666015625,0.00146484375,9.0,7.0,2.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,8192,3,0.080810546875,0.002685546875,9.0,11.0,2.0
external_iscas85_c6288,refactor_z,new_n1467,new_n1480,rejected,6,0.078125,8192,4,0.0784912109375,0.0003662109375,9.0,10.0,1.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,128,0,0.0546875,0.0234375,9.0,2.0,7.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,128,1,0.078125,0.0,9.0,7.5,1.5
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,128,2,0.09375,0.015625,9.0,10.5,1.5
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,128,3,0.109375,0.03125,9.0,12.0,3.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,128,4,0.0859375,0.0078125,9.0,8.5,0.5
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,512,0,0.07421875,0.00390625,9.0,10.5,1.5
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,512,1,0.06640625,0.01171875,9.0,6.0,3.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,512,2,0.087890625,0.009765625,9.0,11.5,2.5
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,512,3,0.078125,0.0,9.0,8.0,1.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,512,4,0.087890625,0.009765625,9.0,12.0,3.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,1024,0,0.0693359375,0.0087890625,9.0,7.0,2.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,1024,1,0.0693359375,0.0087890625,9.0,7.0,2.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,1024,2,0.0859375,0.0078125,9.0,12.0,3.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,1024,3,0.080078125,0.001953125,9.0,7.0,2.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,1024,4,0.0732421875,0.0048828125,9.0,9.0,0.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,4096,0,0.0654296875,0.0126953125,9.0,6.0,3.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,4096,1,0.078369140625,0.000244140625,9.0,10.0,1.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,4096,2,0.079833984375,0.001708984375,9.0,8.0,1.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,4096,3,0.078857421875,0.000732421875,9.0,8.0,1.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,4096,4,0.072998046875,0.005126953125,9.0,6.0,3.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,8192,0,0.0811767578125,0.0030517578125,9.0,10.5,1.5
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,8192,1,0.07861328125,0.00048828125,9.0,9.0,0.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,8192,2,0.0787353515625,0.0006103515625,9.0,9.0,0.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,8192,3,0.076416015625,0.001708984375,9.0,8.0,1.0
external_iscas85_c6288,refactor_z,new_n1596,new_n1610,rejected,7,0.078125,8192,4,0.075927734375,0.002197265625,9.0,7.0,2.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,128,0,0.09375,0.015625,9.0,8.5,0.5
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,128,1,0.109375,0.03125,9.0,11.5,2.5
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,128,2,0.078125,0.0,9.0,7.5,1.5
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,128,3,0.0546875,0.0234375,9.0,5.5,3.5
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,128,4,0.078125,0.0,9.0,6.5,2.5
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,512,0,0.0546875,0.0234375,9.0,2.0,7.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,512,1,0.068359375,0.009765625,9.0,7.0,2.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,512,2,0.087890625,0.009765625,9.0,11.5,2.5
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,512,3,0.083984375,0.005859375,9.0,11.5,2.5
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,512,4,0.07421875,0.00390625,9.0,6.0,3.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,1024,0,0.0869140625,0.0087890625,9.0,11.5,2.5
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,1024,1,0.0703125,0.0078125,9.0,8.0,1.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,1024,2,0.0654296875,0.0126953125,9.0,6.0,3.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,1024,3,0.0908203125,0.0126953125,9.0,11.0,2.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,1024,4,0.0771484375,0.0009765625,9.0,11.0,2.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,4096,0,0.076904296875,0.001220703125,9.0,10.0,1.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,4096,1,0.083251953125,0.005126953125,9.0,12.0,3.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,4096,2,0.083740234375,0.005615234375,9.0,12.0,3.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,4096,3,0.0849609375,0.0068359375,9.0,11.0,2.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,4096,4,0.083984375,0.005859375,9.0,11.5,2.5
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,8192,0,0.076171875,0.001953125,9.0,7.0,2.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,8192,1,0.0789794921875,0.0008544921875,9.0,10.0,1.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,8192,2,0.0809326171875,0.0028076171875,9.0,12.0,3.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,8192,3,0.0859375,0.0078125,9.0,12.0,3.0
external_iscas85_c6288,refactor_z,new_n1598,new_n1611,rejected,7,0.078125,8192,4,0.078857421875,0.000732421875,9.0,11.0,2.0
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,128,0,0.0703125,0.0078125,3.5,5.5,2.0
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,128,1,0.109375,0.046875,3.5,11.5,8.0
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,128,2,0.0703125,0.0078125,3.5,5.5,2.0
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,128,3,0.0703125,0.0078125,3.5,7.0,3.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,128,4,0.0546875,0.0078125,3.5,2.5,1.0
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,512,0,0.05859375,0.00390625,3.5,3.0,0.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,512,1,0.044921875,0.017578125,3.5,2.5,1.0
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,512,2,0.064453125,0.001953125,3.5,6.5,3.0
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,512,3,0.076171875,0.013671875,3.5,7.0,3.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,512,4,0.05078125,0.01171875,3.5,2.0,1.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,1024,0,0.0673828125,0.0048828125,3.5,6.0,2.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,1024,1,0.0478515625,0.0146484375,3.5,2.0,1.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,1024,2,0.060546875,0.001953125,3.5,4.0,0.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,1024,3,0.0595703125,0.0029296875,3.5,2.0,1.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,1024,4,0.068359375,0.005859375,3.5,7.0,3.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,4096,0,0.0625,0.0,3.5,4.5,1.0
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,4096,1,0.06103515625,0.00146484375,3.5,4.5,1.0
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,4096,2,0.0595703125,0.0029296875,3.5,2.0,1.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,4096,3,0.06396484375,0.00146484375,3.5,4.0,0.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,4096,4,0.05712890625,0.00537109375,3.5,2.0,1.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,8192,0,0.06201171875,0.00048828125,3.5,3.0,0.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,8192,1,0.0692138671875,0.0067138671875,3.5,5.0,1.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,8192,2,0.0614013671875,0.0010986328125,3.5,2.0,1.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,8192,3,0.0562744140625,0.0062255859375,3.5,2.0,1.5
external_iscas85_c6288,resub,new_n1337,new_n1199,rejected,5,0.0625,8192,4,0.06103515625,0.00146484375,3.5,3.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,128,0,0.0703125,0.0078125,3.5,5.5,2.0
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,128,1,0.078125,0.015625,3.5,7.5,4.0
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,128,2,0.0703125,0.0078125,3.5,5.5,2.0
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,128,3,0.03125,0.03125,3.5,1.0,2.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,128,4,0.078125,0.015625,3.5,6.5,3.0
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,512,0,0.068359375,0.005859375,3.5,5.5,2.0
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,512,1,0.044921875,0.017578125,3.5,2.5,1.0
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,512,2,0.056640625,0.005859375,3.5,4.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,512,3,0.072265625,0.009765625,3.5,3.5,0.0
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,512,4,0.05859375,0.00390625,3.5,3.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,1024,0,0.060546875,0.001953125,3.5,4.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,1024,1,0.0498046875,0.0126953125,3.5,3.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,1024,2,0.06640625,0.00390625,3.5,7.0,3.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,1024,3,0.083984375,0.021484375,3.5,9.0,5.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,1024,4,0.0673828125,0.0048828125,3.5,5.5,2.0
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,4096,0,0.059326171875,0.003173828125,3.5,3.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,4096,1,0.06103515625,0.00146484375,3.5,4.5,1.0
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,4096,2,0.061279296875,0.001220703125,3.5,3.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,4096,3,0.060546875,0.001953125,3.5,3.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,4096,4,0.0615234375,0.0009765625,3.5,4.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,8192,0,0.0667724609375,0.0042724609375,3.5,5.0,1.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,8192,1,0.0634765625,0.0009765625,3.5,3.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,8192,2,0.063720703125,0.001220703125,3.5,3.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,8192,3,0.06103515625,0.00146484375,3.5,4.0,0.5
external_iscas85_c6288,resub,new_n1339,new_n1339,rejected,5,0.0625,8192,4,0.0582275390625,0.0042724609375,3.5,2.0,1.5
external_iscas85_c6288,resub,new_n1478,new_n1479,rejected,6,0.078125,128,0,0.1328125,0.0546875,9.0,11.0,2.0
external_iscas85_c6288,resub,new_n1478,new_n1479,rejected,6,0.078125,128,1,0.046875,0.03125,9.0,2.5,6.5
external_iscas85_c6288,resub,new_n1478,new_n1479,rejected,6,0.078125,128,2,0.09375,0.015625,9.0,10.5,1.5
external_iscas85_c6288,resub,new_n1478,new_n1479,rejected,6,0.078125,128,3,0.078125,0.0,9.0,8.0,1.0
external_iscas85_c6288,resub,new_n1478,new_n1479,rejected,6,0.078125,128,4,0.09375,0.015625,9.0,11.0,2.0
external_iscas85_c6288,resub,new_n1478,new_n1479,rejected,6,0.078125,512,0,0.07421875,0.00390625,9.0,10.5,1.5
external_iscas85_c6288,resub,new_n1478,new_n1479,rejected,6,0.078125,512,1,0.0703125,0.0078125,9.0,8.5,0.5
external_iscas85_c6288,resub,new_n1478,new_n1479,rejected,6,0.078125,512,2,0.078125,0.0,9.0,10.0,1.0
external_iscas85_c6288,resub,new_n1478,new_n1479,rejected,6,0.078125,512,3,0.07421875,0.00390625,9.0,5.5,3.5
external_iscas85_c6288,resub,new_n1478,new_n1479,rejected,6,0.078125,512,4,0.072265625,0.005859375,9.0,5.0,4.0
