benchmark,optimization,optimized_node,original_candidate,combined_score,rank,support_overlap,is_exact_signature_match,match_category,signature_match_on_patterns,formal_truth_table_match,pattern_count,is_formal_exact_mode,sat_status,abc_result,recovery_method,notes,same_polarity_status,complement_status,polarity_checked
generated_multiplier_4,balance,new_n135,new_n103,0.893359375,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n22,new_n26,0.8628125,3,0.8,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n22,new_n38,0.8628125,4,0.8,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n22,new_n20,0.8624999999999999,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n26,new_n21,0.8624999999999999,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n26,new_n24,0.8624999999999999,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n27,new_n30,0.9161458333333332,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n27,new_n38,0.896875,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n27,new_n26,0.8624999999999999,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n28,new_n26,0.896875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n28,new_n38,0.896875,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n29,new_n28,0.8624999999999999,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n30,new_n43,0.91640625,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n30,new_n71,0.88203125,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n37,new_n38,0.915625,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n37,new_n39,0.8628125,3,0.8,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n37,new_n44,0.8530729166666668,4,0.8333333333333334,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n38,new_n37,0.90703125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n38,new_n43,0.8817708333333333,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n38,new_n44,0.8817708333333333,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n38,new_n74,0.87421875,5,0.7142857142857143,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n40,new_n43,0.90703125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n40,new_n44,0.90703125,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n40,new_n71,0.85546875,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n41,new_n72,0.93125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n41,new_n43,0.915625,3,0.8571428571428571,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n41,new_n44,0.8984375,4,0.8571428571428571,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n41,new_n71,0.8898437499999999,5,0.8571428571428571,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n42,new_n72,0.88828125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n42,new_n51,0.87703125,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n44,new_n48,0.88828125,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n44,new_n72,0.8817708333333333,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n44,new_n64,0.8731770833333333,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n45,new_n49,0.85546875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n46,new_n51,0.85546875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n47,new_n51,0.90546875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n47,new_n63,0.90546875,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n47,new_n52,0.88828125,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n47,new_n102,0.8777343750000001,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n48,new_n53,0.8640625000000001,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n50,new_n68,0.9185546875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n50,new_n100,0.8755859375,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n50,new_n99,0.8712890625,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n50,new_n121,0.8561298076923076,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n56,new_n102,0.8842075892857143,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n56,new_n71,0.8656250000000001,3,0.8571428571428571,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n56,new_n74,0.8578125,4,0.8571428571428571,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n56,new_n44,0.8570312500000001,5,0.8571428571428571,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n57,new_n99,0.9204427083333332,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n57,new_n121,0.9018880208333332,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n57,new_n62,0.9005859375,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n59,new_n68,0.9048828125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n59,new_n99,0.8705078125000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n59,new_n77,0.8626953125,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n59,new_n100,0.8576171875,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n61,new_n100,0.97421875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n61,new_n68,0.93125,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n61,new_n69,0.918359375,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n61,new_n123,0.9017578125,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n62,new_n78,0.9099609375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n62,new_n93,0.8500651041666668,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n63,new_n69,0.8705078125000001,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n63,new_n80,0.8691406250000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n63,new_n104,0.857528409090909,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n64,new_n76,0.8990234375,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n64,new_n99,0.8753255208333334,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n64,new_n100,0.8710286458333333,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n65,new_n78,0.868359375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n65,new_n70,0.8511718750000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n66,new_n80,0.868359375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n66,new_n81,0.8597656250000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n67,new_n80,0.93125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n67,new_n81,0.896875,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n67,new_n91,0.88828125,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n67,new_n123,0.8777343750000001,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n68,new_n82,0.868359375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n69,new_n88,0.86484375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n70,new_n96,0.920703125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n70,new_n84,0.909765625,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n70,new_n85,0.892578125,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n70,new_n123,0.8812500000000001,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n75,new_n124,0.9047940340909092,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n75,new_n122,0.8949609375,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n75,new_n70,0.87109375,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n76,new_n120,0.9204427083333332,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n76,new_n105,0.907109375,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n76,new_n100,0.9060546875,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n77,new_n103,0.8694010416666668,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n77,new_n122,0.8669921875000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n77,new_n101,0.8562779017857143,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n77,new_n86,0.85390625,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n78,new_n96,0.92421875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n78,new_n123,0.8984375,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n78,new_n120,0.88984375,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n78,new_n121,0.876953125,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n79,new_n78,0.8645833333333334,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n79,new_n98,0.8565104166666667,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n79,new_n106,0.85234375,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n80,new_n121,0.97421875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n80,new_n96,0.93125,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n80,new_n123,0.9290364583333334,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n80,new_n105,0.9161458333333332,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n81,new_n106,0.912109375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n81,new_n95,0.8777343750000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n81,new_n117,0.8565104166666667,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n81,new_n93,0.855546875,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n82,new_n97,0.88984375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n82,new_n108,0.8669921875000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n82,new_n125,0.8584263392857143,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n83,new_n104,0.9119140625,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n83,new_n135,0.8791015625,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n83,new_n120,0.8753255208333334,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n84,new_n106,0.8705078125000001,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n84,new_n110,0.8669921875000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n85,new_n112,0.8669921875000001,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n85,new_n109,0.8619140625000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n86,new_n115,0.896875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n86,new_n116,0.896875,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n86,new_n135,0.8619140625000001,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n86,new_n105,0.8538411458333334,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n87,new_n108,0.896875,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n90,new_n119,0.8626953125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n90,new_n117,0.8538411458333334,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,compress2rs,new_n91,new_n116,0.9419921875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
