case_id,benchmark,benchmark_family,coi_name,optimization,anchor_mode,coi_source,failure_stage,failure_reason,failure_detail,last_successful_stage,recovery_success,validation_status,spec_path,impl_path,spec_node_count,impl_node_count,coi_node_count,extended_region_node_count,boundary_extension_ratio,original_bi_count,original_bo_count,extended_bi_count,extended_bo_count,selected_anchor_count,selected_sat_cec_anchor_count,available_but_unselected_sat_cec_anchor_count,cycle_conflict_count,whole_design_expansion,input_boundary_distance,output_boundary_distance,mean_anchor_distance,max_anchor_distance,runtime_seconds,extended_boundary_inputs,extended_boundary_outputs,region_nodes
generated_adder_4|adder_bit1_carry_sum_region|rewrite|formal_all,generated_adder_4,generated,adder_bit1_carry_sum_region,rewrite,formal_all,generated_ground_truth,validate_cuts,incomplete_ebo_cut,not every fanout path from 'new_n23' crosses EBO,complete_input_cut,False,incomplete_output_cut,variants/generated_adder_4_original.blif,variants/generated_adder_4_rewrite.blif,36,33,7,4,0.0,5,2,8,2,10,0,0,0,False,0,0,0.0,0,0.10983950016088784,a0;a1;b0;b1;cin;new_n23;new_n24;new_n25,new_n26;sum1,new_n26;new_n27;new_n28;sum1
generated_multiplier_2|multiplier_middle_products|balance|exact_only,generated_multiplier_2,generated,multiplier_middle_products,balance,exact_only,generated_ground_truth,extract_region,region_not_enclosed,COI nodes are not enclosed by recovered region,detect_cycles,False,disconnected_region,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_balance.blif,12,12,5,1,0.0,4,1,6,1,7,0,0,0,False,0,0,0.0,0,0.10446958313696086,a0;a1;b0;b1;new_n12;new_n13,p1,p1
generated_multiplier_2|multiplier_middle_products|balance|formal_all,generated_multiplier_2,generated,multiplier_middle_products,balance,formal_all,generated_ground_truth,extract_region,region_not_enclosed,COI nodes are not enclosed by recovered region,detect_cycles,False,disconnected_region,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_balance.blif,12,12,5,1,0.0,4,1,6,1,7,0,0,0,False,0,0,0.0,0,0.10284266690723598,a0;a1;b0;b1;new_n12;new_n13,p1,p1
generated_multiplier_2|multiplier_middle_products|dc2|exact_only,generated_multiplier_2,generated,multiplier_middle_products,dc2,exact_only,generated_ground_truth,validate_cuts,incomplete_ebo_cut,not every fanout path from 'new_n10' crosses EBO,complete_input_cut,False,incomplete_output_cut,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_dc2.blif,12,8,5,3,0.0,4,1,6,1,7,0,0,0,False,0,0,0.0,0,0.10083620809018612,a0;a1;b0;b1;new_n10;new_n11,p1,new_n12;new_n13;p1
generated_multiplier_2|multiplier_middle_products|dc2|formal_all,generated_multiplier_2,generated,multiplier_middle_products,dc2,formal_all,generated_ground_truth,validate_cuts,incomplete_ebo_cut,not every fanout path from 'new_n10' crosses EBO,complete_input_cut,False,incomplete_output_cut,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_dc2.blif,12,8,5,3,0.0,4,1,6,1,7,0,0,0,False,0,0,0.0,0,0.1038797500077635,a0;a1;b0;b1;new_n10;new_n11,p1,new_n12;new_n13;p1
generated_multiplier_2|multiplier_middle_products|resyn2|exact_only,generated_multiplier_2,generated,multiplier_middle_products,resyn2,exact_only,generated_ground_truth,validate_cuts,incomplete_ebo_cut,not every fanout path from 'new_n10' crosses EBO,complete_input_cut,False,incomplete_output_cut,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_resyn2.blif,12,8,5,3,0.0,4,1,6,1,7,0,0,0,False,0,0,0.0,0,0.10128991701640189,a0;a1;b0;b1;new_n10;new_n11,p1,new_n12;new_n13;p1
generated_multiplier_2|multiplier_middle_products|resyn2|formal_all,generated_multiplier_2,generated,multiplier_middle_products,resyn2,formal_all,generated_ground_truth,validate_cuts,incomplete_ebo_cut,not every fanout path from 'new_n10' crosses EBO,complete_input_cut,False,incomplete_output_cut,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_resyn2.blif,12,8,5,3,0.0,4,1,6,1,7,0,0,0,False,0,0,0.0,0,0.06198329105973244,a0;a1;b0;b1;new_n10;new_n11,p1,new_n12;new_n13;p1
generated_multiplier_2|multiplier_middle_products|rewrite|exact_only,generated_multiplier_2,generated,multiplier_middle_products,rewrite,exact_only,generated_ground_truth,extract_region,region_not_enclosed,COI nodes are not enclosed by recovered region,detect_cycles,False,disconnected_region,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_rewrite.blif,12,9,5,1,0.0,4,1,6,1,7,0,0,0,False,0,0,0.0,0,0.06667762505821884,a0;a1;b0;b1;new_n12;new_n13,p1,p1
generated_multiplier_2|multiplier_middle_products|rewrite|formal_all,generated_multiplier_2,generated,multiplier_middle_products,rewrite,formal_all,generated_ground_truth,extract_region,region_not_enclosed,COI nodes are not enclosed by recovered region,detect_cycles,False,disconnected_region,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_rewrite.blif,12,9,5,1,0.0,4,1,6,1,7,0,0,0,False,0,0,0.0,0,0.10229562479071319,a0;a1;b0;b1;new_n12;new_n13,p1,p1
generated_mux_tree_4|mux_tree_root|balance|exact_only,generated_mux_tree_4,generated,mux_tree_root,balance,exact_only,generated_ground_truth,success,valid,valid,success,True,valid,variants/generated_mux_tree_4_original.blif,variants/generated_mux_tree_4_balance.blif,9,9,3,1,0.0,3,1,5,1,6,0,0,0,False,0,0,0.0,0,0.08745950018055737,new_n10;new_n13;new_n14;new_n15;s0,out,out
