attempt_id,graft_strategy,graft_origin,region_id,candidate_id,target_implementation_node,recovered_expression,expression_inputs,selected_on_frontier,graph_active,cycle_free,incoming_bypass_count,outgoing_bypass_count,extension_ratio,whole_design_expansion,region_proof_status,global_cec_status,contextual_cec_status,boundary_validation_status,acceptance_status,rejection_reason,proof_scope,evidence_level,schema_version
attempt_00100,extended_region_logic_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w3__identity__whole_output_cone,arithmetic_constant_multiply_w3__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w3,"mul<5,unsigned>(5'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00101,odc_contextual_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w3__identity__whole_output_cone,arithmetic_constant_multiply_w3__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w3,"mul<5,unsigned>(5'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00102,boundary_utility_aware_placement_search,cegis_reconstructed_expression,arithmetic_constant_multiply_w3__identity__whole_output_cone,arithmetic_constant_multiply_w3__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w3,"mul<5,unsigned>(5'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00103,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__ground_truth_region,arithmetic_constant_multiply_w4__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00104,equivalent_edge_substitution_spec,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__ground_truth_region,arithmetic_constant_multiply_w4__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00105,coi_boundary_output_splice,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__ground_truth_region,arithmetic_constant_multiply_w4__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00106,extended_region_logic_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__ground_truth_region,arithmetic_constant_multiply_w4__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00107,odc_contextual_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__ground_truth_region,arithmetic_constant_multiply_w4__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00108,boundary_utility_aware_placement_search,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__ground_truth_region,arithmetic_constant_multiply_w4__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00109,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__whole_output_cone,arithmetic_constant_multiply_w4__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00110,equivalent_edge_substitution_spec,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__whole_output_cone,arithmetic_constant_multiply_w4__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00111,coi_boundary_output_splice,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__whole_output_cone,arithmetic_constant_multiply_w4__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00112,extended_region_logic_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__whole_output_cone,arithmetic_constant_multiply_w4__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00113,odc_contextual_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__whole_output_cone,arithmetic_constant_multiply_w4__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00114,boundary_utility_aware_placement_search,cegis_reconstructed_expression,arithmetic_constant_multiply_w4__identity__whole_output_cone,arithmetic_constant_multiply_w4__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w4,"mul<6,unsigned>(6'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00115,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00116,equivalent_edge_substitution_spec,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00117,coi_boundary_output_splice,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00118,extended_region_logic_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00119,odc_contextual_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00120,boundary_utility_aware_placement_search,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00121,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00122,equivalent_edge_substitution_spec,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00123,coi_boundary_output_splice,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00124,extended_region_logic_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00125,odc_contextual_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00126,boundary_utility_aware_placement_search,cegis_reconstructed_expression,arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w6,"mul<8,unsigned>(8'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00127,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00128,equivalent_edge_substitution_spec,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00129,coi_boundary_output_splice,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00130,extended_region_logic_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00131,odc_contextual_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00132,boundary_utility_aware_placement_search,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00133,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00134,equivalent_edge_substitution_spec,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00135,coi_boundary_output_splice,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00136,extended_region_logic_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00137,odc_contextual_graft,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00138,boundary_utility_aware_placement_search,cegis_reconstructed_expression,arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w8,"mul<10,unsigned>(10'd3,a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00139,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00140,equivalent_edge_substitution_spec,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00141,coi_boundary_output_splice,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00142,extended_region_logic_graft,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00143,odc_contextual_graft,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00144,boundary_utility_aware_placement_search,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__ground_truth_region,bitmanip_sign_extend_w6__identity__ground_truth_region__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00145,in_place_implementation_semantic_normalisation,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__whole_output_cone,bitmanip_sign_extend_w6__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_mapped_cut_leaves_for_in_place_rewrite,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00146,equivalent_edge_substitution_spec,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__whole_output_cone,bitmanip_sign_extend_w6__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_legal_equivalent_spec_fanout_edge,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00147,coi_boundary_output_splice,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__whole_output_cone,bitmanip_sign_extend_w6__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,semantic_target_outside_relevant_frontier,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00148,extended_region_logic_graft,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__whole_output_cone,bitmanip_sign_extend_w6__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,extension_would_require_unbounded_region_or_whole_design,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
attempt_00149,odc_contextual_graft,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__whole_output_cone,bitmanip_sign_extend_w6__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_applicable_contextual_scope,not_run_no_contextual_frontier,rejected_before_boundary_validation,rejected,no_exact_observable_output_context_frontier,contextual_region,formal_smt,semantic_graft_placement_v2
attempt_00150,boundary_utility_aware_placement_search,cegis_reconstructed_expression,bitmanip_sign_extend_w6__identity__whole_output_cone,bitmanip_sign_extend_w6__identity__whole_output_cone__blind_cegis__0069,bitmanip_sign_extend_w6,"sign_extend<12,signed>(a)",[],false,false,not_applicable_without_splice,unknown,unknown,unbounded_no_legal_frontier,false,formally_verified_region,not_run_no_graph_active_candidate,not_applicable,rejected_before_boundary_validation,rejected,no_candidate_removes_bypasses_under_bounds,region_and_global_graft_required,formal_smt,semantic_graft_placement_v2
