algorithmic_success,anchor_mode,attempted,benchmark,boundary_extension_ratio,case_id,coi_name,eligible,executable,failure_reason,optimization,structurally_valid,top_level_classification
False,formal_all,False,micro_shared_fanout,,micro_shared_fanout|shared_fanout_region|balance|formal_all,shared_fanout_region,True,False,missing_impl_circuit,balance,True,infrastructure_skip
False,exact_only,False,micro_shared_fanout,,micro_shared_fanout|shared_fanout_region|rewrite|exact_only,shared_fanout_region,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,formal_all,False,micro_shared_fanout,,micro_shared_fanout|shared_fanout_region|rewrite|formal_all,shared_fanout_region,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,exact_only,False,micro_shared_fanout,,micro_shared_fanout|shared_fanout_region|resyn2|exact_only,shared_fanout_region,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,formal_all,False,micro_shared_fanout,,micro_shared_fanout|shared_fanout_region|resyn2|formal_all,shared_fanout_region,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,exact_only,False,micro_shared_fanout,,micro_shared_fanout|shared_fanout_region|dc2|exact_only,shared_fanout_region,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
False,formal_all,False,micro_shared_fanout,,micro_shared_fanout|shared_fanout_region|dc2|formal_all,shared_fanout_region,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
False,exact_only,False,micro_whole_design,,micro_whole_design|whole_design_region|balance|exact_only,whole_design_region,True,False,missing_impl_circuit,balance,True,infrastructure_skip
False,formal_all,False,micro_whole_design,,micro_whole_design|whole_design_region|balance|formal_all,whole_design_region,True,False,missing_impl_circuit,balance,True,infrastructure_skip
False,exact_only,False,micro_whole_design,,micro_whole_design|whole_design_region|rewrite|exact_only,whole_design_region,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,formal_all,False,micro_whole_design,,micro_whole_design|whole_design_region|rewrite|formal_all,whole_design_region,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,exact_only,False,micro_whole_design,,micro_whole_design|whole_design_region|resyn2|exact_only,whole_design_region,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,formal_all,False,micro_whole_design,,micro_whole_design|whole_design_region|resyn2|formal_all,whole_design_region,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,exact_only,False,micro_whole_design,,micro_whole_design|whole_design_region|dc2|exact_only,whole_design_region,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
False,formal_all,False,micro_whole_design,,micro_whole_design|whole_design_region|dc2|formal_all,whole_design_region,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
True,exact_only,True,generated_adder_4,0.0,generated_adder_4|adder_bit1_carry_sum_region|balance|exact_only,adder_bit1_carry_sum_region,True,True,valid,balance,True,success
True,formal_all,True,generated_adder_4,0.0,generated_adder_4|adder_bit1_carry_sum_region|balance|formal_all,adder_bit1_carry_sum_region,True,True,valid,balance,True,success
True,exact_only,True,generated_adder_4,0.0,generated_adder_4|adder_bit1_carry_sum_region|rewrite|exact_only,adder_bit1_carry_sum_region,True,True,valid,rewrite,True,success
True,formal_all,True,generated_adder_4,0.0,generated_adder_4|adder_bit1_carry_sum_region|rewrite|formal_all,adder_bit1_carry_sum_region,True,True,valid,rewrite,True,success
False,exact_only,True,generated_adder_4,0.3076923076923077,generated_adder_4|adder_bit1_carry_sum_region|resyn2|exact_only,adder_bit1_carry_sum_region,True,True,ebi_mismatch;ebo_mismatch;region_mismatch;bypass_edges,resyn2,True,algorithmic_failure
False,formal_all,True,generated_adder_4,0.3076923076923077,generated_adder_4|adder_bit1_carry_sum_region|resyn2|formal_all,adder_bit1_carry_sum_region,True,True,ebi_mismatch;ebo_mismatch;region_mismatch;bypass_edges,resyn2,True,algorithmic_failure
