case_id,benchmark,optimization,coi_name,context_mode,observable_outputs,ranking_mode,spec_node,impl_node,requested_polarity,proven_polarity,candidate_rank,mapping_category,evidence_level,equivalence_scope,proof_status,sat_result,proof_mode,proof_runtime_seconds,spec_fingerprint,impl_fingerprint,sampled_mismatch_rate,source_result_file,failure_reason
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n20|new_n16|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n20,new_n16,inverted,,3,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.052236,da54c98692a454fd,51c70eb436d8e6b0,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n28|new_n27|new_n28|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n27,new_n28,inverted,,3,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.052635,d2dc93a56c46b5b0,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n29|new_n24|new_n29|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n24,new_n29,inverted,,3,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.053696,f1e5c847396dcff3,2b34e734c5ff8981,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n20|new_n16|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n20,new_n16,positive,,4,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.054733,da54c98692a454fd,51c70eb436d8e6b0,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n28|new_n27|new_n28|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n27,new_n28,positive,,4,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.054785,d2dc93a56c46b5b0,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n29|new_n24|new_n29|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n24,new_n29,positive,,4,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.042966,f1e5c847396dcff3,2b34e734c5ff8981,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n20|new_n20|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n20,new_n20,inverted,,5,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.052937,da54c98692a454fd,48886403777a5e02,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n28|new_n25|new_n28|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n25,new_n28,inverted,,5,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.052649,f9faeb710526f034,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n29|new_n29|new_n27|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n29,new_n27,inverted,,5,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.055171,b3cc217170989569,12ee292d5207212c,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n20|new_n20|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n20,new_n20,positive,,6,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.054329,da54c98692a454fd,48886403777a5e02,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n28|new_n25|new_n28|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n25,new_n28,positive,,6,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.053874,f9faeb710526f034,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n29|new_n29|new_n27|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n29,new_n27,positive,,6,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.041969,b3cc217170989569,12ee292d5207212c,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n19|new_n16|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n19,new_n16,inverted,,7,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.050536,5d3d5528d5da8a2c,51c70eb436d8e6b0,0.8571428571428572,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n28|new_n26|new_n28|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n26,new_n28,inverted,,7,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.054020,e7a4b1b06bcae3cb,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n29|new_n29|new_n28|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n29,new_n28,inverted,,7,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.050390,b3cc217170989569,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n19|new_n16|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n19,new_n16,positive,,8,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.051191,5d3d5528d5da8a2c,51c70eb436d8e6b0,0.8571428571428572,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n28|new_n26|new_n28|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n26,new_n28,positive,,8,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.052031,e7a4b1b06bcae3cb,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc|combined|new_n29|new_n29|new_n28|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,global_output_odc,out,combined,new_n29,new_n28,positive,,8,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.048013,b3cc217170989569,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n21|new_n21|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n21,new_n21,inverted,,1,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.053582,9af0da0d86008dbd,184fce81b66941e6,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n28|new_n28|new_n28|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n28,new_n28,inverted,,1,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.051202,b6418fd421c6a399,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n29|new_n29|new_n29|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n29,new_n29,inverted,,1,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.040348,b3cc217170989569,2b34e734c5ff8981,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n21|new_n21|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n21,new_n21,positive,,2,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.051178,9af0da0d86008dbd,184fce81b66941e6,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n28|new_n28|new_n28|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n28,new_n28,positive,,2,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.050843,b6418fd421c6a399,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n29|new_n29|new_n29|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n29,new_n29,positive,,2,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.046927,b3cc217170989569,2b34e734c5ff8981,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n20|new_n16|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n20,new_n16,inverted,,3,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.054071,da54c98692a454fd,51c70eb436d8e6b0,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n28|new_n27|new_n28|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n27,new_n28,inverted,,3,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.052910,d2dc93a56c46b5b0,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n29|new_n24|new_n29|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n24,new_n29,inverted,,3,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.052643,f1e5c847396dcff3,2b34e734c5ff8981,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n20|new_n16|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n20,new_n16,positive,,4,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.050325,da54c98692a454fd,51c70eb436d8e6b0,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n28|new_n27|new_n28|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n27,new_n28,positive,,4,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.050750,d2dc93a56c46b5b0,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n29|new_n24|new_n29|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n24,new_n29,positive,,4,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.043519,f1e5c847396dcff3,2b34e734c5ff8981,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n20|new_n20|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n20,new_n20,inverted,,5,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.050404,da54c98692a454fd,48886403777a5e02,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n28|new_n25|new_n28|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n25,new_n28,inverted,,5,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.047214,f9faeb710526f034,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n29|new_n29|new_n27|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n29,new_n27,inverted,,5,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.054869,b3cc217170989569,12ee292d5207212c,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n20|new_n20|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n20,new_n20,positive,,6,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.049067,da54c98692a454fd,48886403777a5e02,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n28|new_n25|new_n28|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n25,new_n28,positive,,6,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.052576,f9faeb710526f034,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n29|new_n29|new_n27|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n29,new_n27,positive,,6,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.040270,b3cc217170989569,12ee292d5207212c,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n19|new_n16|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n19,new_n16,inverted,,7,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.047728,5d3d5528d5da8a2c,51c70eb436d8e6b0,0.8571428571428572,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n28|new_n26|new_n28|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n26,new_n28,inverted,,7,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.052216,e7a4b1b06bcae3cb,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n29|new_n29|new_n28|inverted,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n29,new_n28,inverted,,7,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.054537,b3cc217170989569,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n19|new_n16|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n19,new_n16,positive,,8,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.052348,5d3d5528d5da8a2c,51c70eb436d8e6b0,0.8571428571428572,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n28|new_n26|new_n28|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n26,new_n28,positive,,8,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.053576,e7a4b1b06bcae3cb,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc|combined|new_n29|new_n29|new_n28|positive,generated_mux_tree_8,dc2,mux_tree_upper_root,coi_output_odc,out,combined,new_n29,new_n28,positive,,8,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.051343,b3cc217170989569,9b2a6c0eaacb7433,1.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n21|new_n21|inverted,generated_mux_tree_8,resyn2,mux_tree_upper_root,global_output_odc,out,combined,new_n21,new_n21,inverted,inverted,1,formal_odc_valid_anchor,formal_contextual,contextual,proven_odc_valid,verified_equivalent,abc_cec_contextual_miter,0.049418,9af0da0d86008dbd,b4e0e35f1f7dd01f,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n21|new_n21|positive,generated_mux_tree_8,resyn2,mux_tree_upper_root,global_output_odc,out,combined,new_n21,new_n21,positive,,2,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.053464,9af0da0d86008dbd,b4e0e35f1f7dd01f,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n19|new_n16|inverted,generated_mux_tree_8,resyn2,mux_tree_upper_root,global_output_odc,out,combined,new_n19,new_n16,inverted,,3,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.049665,5d3d5528d5da8a2c,ee1880884859cb19,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n19|new_n16|positive,generated_mux_tree_8,resyn2,mux_tree_upper_root,global_output_odc,out,combined,new_n19,new_n16,positive,,4,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.050284,5d3d5528d5da8a2c,ee1880884859cb19,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n20|new_n20|inverted,generated_mux_tree_8,resyn2,mux_tree_upper_root,global_output_odc,out,combined,new_n20,new_n20,inverted,,5,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.051062,da54c98692a454fd,fdf0646a9edcf09d,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n20|new_n20|positive,generated_mux_tree_8,resyn2,mux_tree_upper_root,global_output_odc,out,combined,new_n20,new_n20,positive,,6,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.047568,da54c98692a454fd,fdf0646a9edcf09d,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n19|new_n20|inverted,generated_mux_tree_8,resyn2,mux_tree_upper_root,global_output_odc,out,combined,new_n19,new_n20,inverted,,7,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.053182,5d3d5528d5da8a2c,fdf0646a9edcf09d,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|global_output_odc|combined|new_n21|new_n19|new_n20|positive,generated_mux_tree_8,resyn2,mux_tree_upper_root,global_output_odc,out,combined,new_n19,new_n20,positive,,8,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.051604,5d3d5528d5da8a2c,fdf0646a9edcf09d,0.6666666666666667,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n21|new_n21|inverted,generated_mux_tree_8,resyn2,mux_tree_upper_root,coi_output_odc,out,combined,new_n21,new_n21,inverted,inverted,1,formal_odc_valid_anchor,formal_contextual,contextual,proven_odc_valid,verified_equivalent,abc_cec_contextual_miter,0.051772,9af0da0d86008dbd,b4e0e35f1f7dd01f,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n21|new_n21|positive,generated_mux_tree_8,resyn2,mux_tree_upper_root,coi_output_odc,out,combined,new_n21,new_n21,positive,,2,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.051180,9af0da0d86008dbd,b4e0e35f1f7dd01f,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n19|new_n16|inverted,generated_mux_tree_8,resyn2,mux_tree_upper_root,coi_output_odc,out,combined,new_n19,new_n16,inverted,,3,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.048292,5d3d5528d5da8a2c,ee1880884859cb19,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n19|new_n16|positive,generated_mux_tree_8,resyn2,mux_tree_upper_root,coi_output_odc,out,combined,new_n19,new_n16,positive,,4,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.049249,5d3d5528d5da8a2c,ee1880884859cb19,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n20|new_n20|inverted,generated_mux_tree_8,resyn2,mux_tree_upper_root,coi_output_odc,out,combined,new_n20,new_n20,inverted,,5,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.050388,da54c98692a454fd,fdf0646a9edcf09d,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|coi_output_odc|combined|new_n21|new_n20|new_n20|positive,generated_mux_tree_8,resyn2,mux_tree_upper_root,coi_output_odc,out,combined,new_n20,new_n20,positive,,6,sampled_contextual_candidate,unresolved,sampled_contextual,disproven,rejected_non_equivalent,abc_cec_contextual_miter,0.048784,da54c98692a454fd,fdf0646a9edcf09d,0.0,results/odc_anchor_generation/odc_formal_proofs.csv,rejected_non_equivalent
