historical_result_file,historical_row_id,benchmark,target_id,original_claimed_category,source_result_lineage,source_artifact_available,optimized_artifact_available,target_node_available,pi_alignment_status,cec_status,current_eligibility,corrected_denominator_category,correction_reason,schema_version
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0001,semantic_target_0001,semantic_target_0001,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0002,semantic_target_0002,semantic_target_0002,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0003,semantic_target_0003,semantic_target_0003,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0004,semantic_target_0004,semantic_target_0004,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0005,semantic_target_0005,semantic_target_0005,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0006,semantic_target_0006,semantic_target_0006,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0007,semantic_target_0007,semantic_target_0007,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0008,semantic_target_0008,semantic_target_0008,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0009,semantic_target_0009,semantic_target_0009,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0010,semantic_target_0010,semantic_target_0010,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0011,semantic_target_0011,semantic_target_0011,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0012,semantic_target_0012,semantic_target_0012,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0013,semantic_target_0013,semantic_target_0013,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0014,semantic_target_0014,semantic_target_0014,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0015,semantic_target_0015,semantic_target_0015,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0016,semantic_target_0016,semantic_target_0016,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0017,semantic_target_0017,semantic_target_0017,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0018,semantic_target_0018,semantic_target_0018,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0019,semantic_target_0019,semantic_target_0019,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0020,semantic_target_0020,semantic_target_0020,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0021,semantic_target_0021,semantic_target_0021,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0022,semantic_target_0022,semantic_target_0022,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0023,semantic_target_0023,semantic_target_0023,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0024,semantic_target_0024,semantic_target_0024,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0025,semantic_target_0025,semantic_target_0025,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0026,semantic_target_0026,semantic_target_0026,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0027,semantic_target_0027,semantic_target_0027,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0028,semantic_target_0028,semantic_target_0028,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0029,semantic_target_0029,semantic_target_0029,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0030,semantic_target_0030,semantic_target_0030,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0031,semantic_target_0031,semantic_target_0031,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0032,semantic_target_0032,semantic_target_0032,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0033,semantic_target_0033,semantic_target_0033,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0034,semantic_target_0034,semantic_target_0034,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0035,semantic_target_0035,semantic_target_0035,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0036,semantic_target_0036,semantic_target_0036,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0037,semantic_target_0037,semantic_target_0037,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0038,semantic_target_0038,semantic_target_0038,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0039,semantic_target_0039,semantic_target_0039,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0040,semantic_target_0040,semantic_target_0040,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0041,semantic_target_0041,semantic_target_0041,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0042,semantic_target_0042,semantic_target_0042,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0043,semantic_target_0043,semantic_target_0043,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0044,semantic_target_0044,semantic_target_0044,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0045,semantic_target_0045,semantic_target_0045,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_grafting/semantic_graft_funnel.csv,semantic_graft_funnel_0046,semantic_target_0046,semantic_target_0046,semantic_grafting_isolated_anchor,,false,false,false,not_run,not_run,ineligible,historical_isolated_anchor_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0001,real_seed_0001,real_seed_0001,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0002,real_seed_0002,real_seed_0002,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0003,real_seed_0003,real_seed_0003,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0004,real_seed_0004,real_seed_0004,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0005,real_seed_0005,real_seed_0005,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0006,real_seed_0006,real_seed_0006,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0007,real_seed_0007,real_seed_0007,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0008,real_seed_0008,real_seed_0008,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0009,real_seed_0009,real_seed_0009,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0010,real_seed_0010,real_seed_0010,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0011,real_seed_0011,real_seed_0011,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0012,real_seed_0012,real_seed_0012,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0013,real_seed_0013,real_seed_0013,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0014,real_seed_0014,real_seed_0014,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0015,real_seed_0015,real_seed_0015,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0016,real_seed_0016,real_seed_0016,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0017,real_seed_0017,real_seed_0017,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0018,real_seed_0018,real_seed_0018,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0019,real_seed_0019,real_seed_0019,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0020,real_seed_0020,real_seed_0020,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0021,real_seed_0021,real_seed_0021,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0022,real_seed_0022,real_seed_0022,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0023,real_seed_0023,real_seed_0023,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0024,real_seed_0024,real_seed_0024,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0025,real_seed_0025,real_seed_0025,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0026,real_seed_0026,real_seed_0026,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0027,real_seed_0027,real_seed_0027,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0028,real_seed_0028,real_seed_0028,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0029,real_seed_0029,real_seed_0029,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0030,real_seed_0030,real_seed_0030,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0031,real_seed_0031,real_seed_0031,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0032,real_seed_0032,real_seed_0032,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0033,real_seed_0033,real_seed_0033,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0034,real_seed_0034,real_seed_0034,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0035,real_seed_0035,real_seed_0035,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0036,real_seed_0036,real_seed_0036,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0037,real_seed_0037,real_seed_0037,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0038,real_seed_0038,real_seed_0038,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0039,real_seed_0039,real_seed_0039,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0040,real_seed_0040,real_seed_0040,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0041,real_seed_0041,real_seed_0041,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0042,real_seed_0042,real_seed_0042,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0043,real_seed_0043,real_seed_0043,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0044,real_seed_0044,real_seed_0044,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0045,real_seed_0045,real_seed_0045,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0046,real_seed_0046,real_seed_0046,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0047,fresh_structural_seed_0001,fresh_structural_seed_0001,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0048,fresh_structural_seed_0002,fresh_structural_seed_0002,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0049,fresh_structural_seed_0003,fresh_structural_seed_0003,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0050,fresh_structural_seed_0004,fresh_structural_seed_0004,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0051,fresh_structural_seed_0005,fresh_structural_seed_0005,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0052,fresh_structural_seed_0006,fresh_structural_seed_0006,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
results/semantic_functional_refactoring/development_experiments.csv,development_experiments_0053,fresh_structural_seed_0007,fresh_structural_seed_0007,semantic_functional_refactoring,evaluated_source_blind_accounting,false,false,false,not_run,not_run,ineligible,historical_functional_refactoring_diagnostic,not_a_target_row_or_missing_target_id,necessity_first_targets_v1
