mode,candidate_id,region_id,case_id,operator,width,iteration,examples_before,examples_after,template_family,candidate_expression,synthesis_result,verification_result,counterexample_assignment,counterexample_reproduced,synthesis_runtime,verification_runtime,cumulative_runtime,termination_reason,proof_backend,proof_scope,evidence_level,schema_version
oracle_bus,,arithmetic_affine_w3__balance__whole_output_cone,arithmetic_affine_w3,affine,6,2,2,2,,,unsat,not_run,{},false,0.007709,0.000000,0.003223,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w3__compress2rs__whole_output_cone__blind_cegis__0004,arithmetic_affine_w3__compress2rs__whole_output_cone,arithmetic_affine_w3,affine,6,1,1,2,affine_unary,"add<6,unsigned>(6'd1,mul<6,unsigned>(6'd1,a))",sat,sat,"{""a"":6}",true,0.000444,0.002486,0.002930,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w3__compress2rs__whole_output_cone,arithmetic_affine_w3,affine,6,2,2,2,,,unsat,not_run,{},false,0.006495,0.000000,0.002930,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w3__dc2__whole_output_cone__blind_cegis__0004,arithmetic_affine_w3__dc2__whole_output_cone,arithmetic_affine_w3,affine,6,1,1,2,affine_unary,"add<6,unsigned>(6'd1,mul<6,unsigned>(6'd1,a))",sat,sat,"{""a"":6}",true,0.000437,0.002341,0.002778,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w3__dc2__whole_output_cone,arithmetic_affine_w3,affine,6,2,2,2,,,unsat,not_run,{},false,0.006702,0.000000,0.002778,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w3__identity__ground_truth_region__blind_cegis__0012,arithmetic_affine_w3__identity__ground_truth_region,arithmetic_affine_w3,affine,6,1,1,2,affine_unary,"add<6,unsigned>(6'd5,mul<6,unsigned>(6'd5,a))",sat,sat,"{""a"":6}",true,0.001204,0.003637,0.004841,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w3__identity__ground_truth_region,arithmetic_affine_w3,affine,6,2,2,2,,,unsat,not_run,{},false,0.006272,0.000000,0.004841,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w3__identity__whole_output_cone__blind_cegis__0012,arithmetic_affine_w3__identity__whole_output_cone,arithmetic_affine_w3,affine,6,1,1,2,affine_unary,"add<6,unsigned>(6'd5,mul<6,unsigned>(6'd5,a))",sat,sat,"{""a"":6}",true,0.001372,0.003921,0.005293,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w3__identity__whole_output_cone,arithmetic_affine_w3,affine,6,2,2,2,,,unsat,not_run,{},false,0.006435,0.000000,0.005293,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w3__refactor__whole_output_cone__blind_cegis__0004,arithmetic_affine_w3__refactor__whole_output_cone,arithmetic_affine_w3,affine,6,1,1,2,affine_unary,"add<6,unsigned>(6'd1,mul<6,unsigned>(6'd1,a))",sat,sat,"{""a"":2}",true,0.000506,0.002737,0.003243,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w3__refactor__whole_output_cone,arithmetic_affine_w3,affine,6,2,2,2,,,unsat,not_run,{},false,0.007048,0.000000,0.003243,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w3__resub__whole_output_cone__blind_cegis__0004,arithmetic_affine_w3__resub__whole_output_cone,arithmetic_affine_w3,affine,6,1,1,2,affine_unary,"add<6,unsigned>(6'd1,mul<6,unsigned>(6'd1,a))",sat,sat,"{""a"":6}",true,0.000489,0.002491,0.002980,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w3__resub__whole_output_cone,arithmetic_affine_w3,affine,6,2,2,2,,,unsat,not_run,{},false,0.007366,0.000000,0.002980,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w3__resyn__whole_output_cone__blind_cegis__0004,arithmetic_affine_w3__resyn__whole_output_cone,arithmetic_affine_w3,affine,6,1,1,2,affine_unary,"add<6,unsigned>(6'd1,mul<6,unsigned>(6'd1,a))",sat,sat,"{""a"":3}",true,0.000522,0.002635,0.003157,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w3__resyn__whole_output_cone,arithmetic_affine_w3,affine,6,2,2,2,,,unsat,not_run,{},false,0.007824,0.000000,0.003157,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w3__resyn2__whole_output_cone__blind_cegis__0004,arithmetic_affine_w3__resyn2__whole_output_cone,arithmetic_affine_w3,affine,6,1,1,2,affine_unary,"add<6,unsigned>(6'd1,mul<6,unsigned>(6'd1,a))",sat,sat,"{""a"":6}",true,0.000455,0.002337,0.002792,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w3__resyn2__whole_output_cone,arithmetic_affine_w3,affine,6,2,2,2,,,unsat,not_run,{},false,0.006536,0.000000,0.002792,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w3__rewrite__whole_output_cone__blind_cegis__0004,arithmetic_affine_w3__rewrite__whole_output_cone,arithmetic_affine_w3,affine,6,1,1,2,affine_unary,"add<6,unsigned>(6'd1,mul<6,unsigned>(6'd1,a))",sat,sat,"{""a"":3}",true,0.000509,0.002742,0.003251,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w3__rewrite__whole_output_cone,arithmetic_affine_w3,affine,6,2,2,2,,,unsat,not_run,{},false,0.007664,0.000000,0.003251,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w4__balance__whole_output_cone__blind_cegis__0004,arithmetic_affine_w4__balance__whole_output_cone,arithmetic_affine_w4,affine,7,1,1,2,affine_unary,"add<7,unsigned>(7'd1,mul<7,unsigned>(7'd1,a))",sat,sat,"{""a"":10}",true,0.000792,0.003967,0.004759,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w4__balance__whole_output_cone,arithmetic_affine_w4,affine,7,2,2,2,,,unsat,not_run,{},false,0.012342,0.000000,0.004759,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w4__compress2rs__whole_output_cone__blind_cegis__0012,arithmetic_affine_w4__compress2rs__whole_output_cone,arithmetic_affine_w4,affine,7,1,1,2,affine_unary,"add<7,unsigned>(7'd5,mul<7,unsigned>(7'd5,a))",sat,sat,"{""a"":2}",true,0.001745,0.003860,0.005605,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w4__compress2rs__whole_output_cone,arithmetic_affine_w4,affine,7,2,2,2,,,unsat,not_run,{},false,0.009241,0.000000,0.005605,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w4__dc2__whole_output_cone__blind_cegis__0004,arithmetic_affine_w4__dc2__whole_output_cone,arithmetic_affine_w4,affine,7,1,1,2,affine_unary,"add<7,unsigned>(7'd1,mul<7,unsigned>(7'd1,a))",sat,sat,"{""a"":8}",true,0.000612,0.003466,0.004078,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w4__dc2__whole_output_cone,arithmetic_affine_w4,affine,7,2,2,2,,,unsat,not_run,{},false,0.009294,0.000000,0.004078,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w4__identity__ground_truth_region__blind_cegis__0012,arithmetic_affine_w4__identity__ground_truth_region,arithmetic_affine_w4,affine,7,1,1,2,affine_unary,"add<7,unsigned>(7'd5,mul<7,unsigned>(7'd5,a))",sat,sat,"{""a"":1}",true,0.001580,0.006398,0.007978,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w4__identity__ground_truth_region,arithmetic_affine_w4,affine,7,2,2,2,,,unsat,not_run,{},false,0.008475,0.000000,0.007978,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w4__identity__whole_output_cone__blind_cegis__0012,arithmetic_affine_w4__identity__whole_output_cone,arithmetic_affine_w4,affine,7,1,1,2,affine_unary,"add<7,unsigned>(7'd5,mul<7,unsigned>(7'd5,a))",sat,sat,"{""a"":1}",true,0.001617,0.006244,0.007861,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w4__identity__whole_output_cone,arithmetic_affine_w4,affine,7,2,2,2,,,unsat,not_run,{},false,0.008584,0.000000,0.007861,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w4__refactor__whole_output_cone__blind_cegis__0004,arithmetic_affine_w4__refactor__whole_output_cone,arithmetic_affine_w4,affine,7,1,1,2,affine_unary,"add<7,unsigned>(7'd1,mul<7,unsigned>(7'd1,a))",sat,sat,"{""a"":10}",true,0.000659,0.003465,0.004124,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w4__refactor__whole_output_cone,arithmetic_affine_w4,affine,7,2,2,2,,,unsat,not_run,{},false,0.009702,0.000000,0.004124,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w4__resub__whole_output_cone__blind_cegis__0004,arithmetic_affine_w4__resub__whole_output_cone,arithmetic_affine_w4,affine,7,1,1,2,affine_unary,"add<7,unsigned>(7'd1,mul<7,unsigned>(7'd1,a))",sat,sat,"{""a"":15}",true,0.000680,0.003495,0.004175,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w4__resub__whole_output_cone,arithmetic_affine_w4,affine,7,2,2,2,,,unsat,not_run,{},false,0.010375,0.000000,0.004175,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w4__resyn__whole_output_cone__blind_cegis__0004,arithmetic_affine_w4__resyn__whole_output_cone,arithmetic_affine_w4,affine,7,1,1,2,affine_unary,"add<7,unsigned>(7'd1,mul<7,unsigned>(7'd1,a))",sat,sat,"{""a"":15}",true,0.000643,0.003423,0.004066,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w4__resyn__whole_output_cone,arithmetic_affine_w4,affine,7,2,2,2,,,unsat,not_run,{},false,0.009866,0.000000,0.004066,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w4__resyn2__whole_output_cone__blind_cegis__0012,arithmetic_affine_w4__resyn2__whole_output_cone,arithmetic_affine_w4,affine,7,1,1,2,affine_unary,"add<7,unsigned>(7'd5,mul<7,unsigned>(7'd5,a))",sat,sat,"{""a"":9}",true,0.001687,0.004052,0.005739,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w4__resyn2__whole_output_cone,arithmetic_affine_w4,affine,7,2,2,2,,,unsat,not_run,{},false,0.009305,0.000000,0.005739,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w4__rewrite__whole_output_cone__blind_cegis__0004,arithmetic_affine_w4__rewrite__whole_output_cone,arithmetic_affine_w4,affine,7,1,1,2,affine_unary,"add<7,unsigned>(7'd1,mul<7,unsigned>(7'd1,a))",sat,sat,"{""a"":7}",true,0.000647,0.003788,0.004435,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w4__rewrite__whole_output_cone,arithmetic_affine_w4,affine,7,2,2,2,,,unsat,not_run,{},false,0.009889,0.000000,0.004435,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w6__identity__ground_truth_region__blind_cegis__0012,arithmetic_affine_w6__identity__ground_truth_region,arithmetic_affine_w6,affine,9,1,1,2,affine_unary,"add<9,unsigned>(9'd5,mul<9,unsigned>(9'd5,a))",sat,sat,"{""a"":6}",true,0.004480,0.032408,0.036888,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w6__identity__ground_truth_region,arithmetic_affine_w6,affine,9,2,2,2,,,unsat,not_run,{},false,0.025041,0.000000,0.036888,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w6__identity__whole_output_cone__blind_cegis__0012,arithmetic_affine_w6__identity__whole_output_cone,arithmetic_affine_w6,affine,9,1,1,2,affine_unary,"add<9,unsigned>(9'd5,mul<9,unsigned>(9'd5,a))",sat,sat,"{""a"":63}",true,0.004442,0.032386,0.036828,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w6__identity__whole_output_cone,arithmetic_affine_w6,affine,9,2,2,2,,,unsat,not_run,{},false,0.025013,0.000000,0.036828,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w8__identity__ground_truth_region__blind_cegis__0012,arithmetic_affine_w8__identity__ground_truth_region,arithmetic_affine_w8,affine,11,1,1,2,affine_unary,"add<11,unsigned>(11'd5,mul<11,unsigned>(11'd5,a))",sat,sat,"{""a"":144}",true,0.020439,0.191802,0.212241,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w8__identity__ground_truth_region,arithmetic_affine_w8,affine,11,2,2,2,,,unsat,not_run,{},false,0.114856,0.000000,0.212241,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_affine_w8__identity__whole_output_cone__blind_cegis__0012,arithmetic_affine_w8__identity__whole_output_cone,arithmetic_affine_w8,affine,11,1,1,2,affine_unary,"add<11,unsigned>(11'd5,mul<11,unsigned>(11'd5,a))",sat,sat,"{""a"":57}",true,0.020295,0.192968,0.213263,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_affine_w8__identity__whole_output_cone,arithmetic_affine_w8,affine,11,2,2,2,,,unsat,not_run,{},false,0.114344,0.000000,0.213263,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_bilinear_w2__identity__ground_truth_region__blind_cegis__0001,arithmetic_bilinear_w2__identity__ground_truth_region,arithmetic_bilinear_w2,bilinear,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":2,""b"":1,""c"":1,""d"":1}",true,0.000674,0.057785,0.058459,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_bilinear_w2__identity__ground_truth_region__blind_cegis__0076,arithmetic_bilinear_w2__identity__ground_truth_region,arithmetic_bilinear_w2,bilinear,5,2,2,3,constant_multiply,"mul<5,unsigned>(5'd3,b)",sat,sat,"{""a"":1,""b"":1,""c"":1,""d"":3}",true,0.063904,0.059064,0.181427,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_bilinear_w2__identity__ground_truth_region,arithmetic_bilinear_w2,bilinear,5,3,3,3,,,unsat,not_run,{},false,0.132595,0.000000,0.181427,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_bilinear_w2__identity__whole_output_cone__blind_cegis__0001,arithmetic_bilinear_w2__identity__whole_output_cone,arithmetic_bilinear_w2,bilinear,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":1,""b"":1,""c"":1,""d"":3}",true,0.000614,0.056842,0.057456,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_bilinear_w2__identity__whole_output_cone__blind_cegis__0009,arithmetic_bilinear_w2__identity__whole_output_cone,arithmetic_bilinear_w2,bilinear,5,2,2,3,constant_multiply,"mul<5,unsigned>(5'd4,a)",sat,sat,"{""a"":3,""b"":1,""c"":1,""d"":3}",true,0.007201,0.058112,0.122769,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_bilinear_w2__identity__whole_output_cone,arithmetic_bilinear_w2,bilinear,5,3,3,3,,,unsat,not_run,{},false,0.133845,0.000000,0.122769,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__balance__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w2__balance__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,1,1,2,constant_multiply,"mul<4,unsigned>(4'd0,a)",sat,sat,"{""a"":3}",true,0.000119,0.001218,0.001337,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__balance__whole_output_cone__blind_cegis__0017,arithmetic_constant_multiply_w2__balance__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,2,2,3,constant_multiply,"mul<4,unsigned>(4'd8,a)",sat,sat,"{""a"":1}",true,0.001909,0.002615,0.005861,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w2__balance__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,3,3,3,,,unsat,not_run,{},false,0.003707,0.000000,0.005861,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__compress2rs__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w2__compress2rs__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,1,1,2,constant_multiply,"mul<4,unsigned>(4'd0,a)",sat,sat,"{""a"":3}",true,0.000107,0.001264,0.001371,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__compress2rs__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w2__compress2rs__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,2,2,2,constant_multiply,"mul<4,unsigned>(4'd3,a)",sat,unsat,{},true,0.000740,0.002451,0.004562,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__dc2__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w2__dc2__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,1,1,2,constant_multiply,"mul<4,unsigned>(4'd0,a)",sat,sat,"{""a"":1}",true,0.000114,0.001116,0.001230,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__dc2__whole_output_cone__blind_cegis__0003,arithmetic_constant_multiply_w2__dc2__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,2,2,3,constant_multiply,"mul<4,unsigned>(4'd1,a)",sat,sat,"{""a"":2}",true,0.000292,0.001067,0.002590,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w2__dc2__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,3,3,3,,,unsat,not_run,{},false,0.003816,0.000000,0.002590,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__identity__ground_truth_region__blind_cegis__0001,arithmetic_constant_multiply_w2__identity__ground_truth_region,arithmetic_constant_multiply_w2,constant_multiply,4,1,1,2,constant_multiply,"mul<4,unsigned>(4'd0,a)",sat,sat,"{""a"":3}",true,0.000109,0.001318,0.001427,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w2__identity__ground_truth_region,arithmetic_constant_multiply_w2,constant_multiply,4,2,2,2,constant_multiply,"mul<4,unsigned>(4'd3,a)",sat,unsat,{},true,0.000705,0.001371,0.003503,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__identity__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w2__identity__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,1,1,2,constant_multiply,"mul<4,unsigned>(4'd0,a)",sat,sat,"{""a"":3}",true,0.000121,0.001225,0.001346,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w2__identity__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,2,2,2,constant_multiply,"mul<4,unsigned>(4'd3,a)",sat,unsat,{},true,0.000707,0.001304,0.003357,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__refactor__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w2__refactor__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,1,1,2,constant_multiply,"mul<4,unsigned>(4'd0,a)",sat,sat,"{""a"":1}",true,0.000104,0.001049,0.001153,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__refactor__whole_output_cone__blind_cegis__0003,arithmetic_constant_multiply_w2__refactor__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,2,2,3,constant_multiply,"mul<4,unsigned>(4'd1,a)",sat,sat,"{""a"":2}",true,0.000295,0.001045,0.002493,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w2__refactor__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,3,3,3,,,unsat,not_run,{},false,0.003758,0.000000,0.002493,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__resub__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w2__resub__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,1,1,2,constant_multiply,"mul<4,unsigned>(4'd0,a)",sat,sat,"{""a"":1}",true,0.000116,0.001098,0.001214,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__resub__whole_output_cone__blind_cegis__0003,arithmetic_constant_multiply_w2__resub__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,2,2,3,constant_multiply,"mul<4,unsigned>(4'd1,a)",sat,sat,"{""a"":2}",true,0.000300,0.001037,0.002551,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w2__resub__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,3,3,3,,,unsat,not_run,{},false,0.003751,0.000000,0.002551,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__resyn__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w2__resyn__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,1,1,2,constant_multiply,"mul<4,unsigned>(4'd0,a)",sat,sat,"{""a"":3}",true,0.000108,0.001040,0.001148,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__resyn__whole_output_cone__blind_cegis__0017,arithmetic_constant_multiply_w2__resyn__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,2,2,3,constant_multiply,"mul<4,unsigned>(4'd8,a)",sat,sat,"{""a"":1}",true,0.001716,0.002371,0.005235,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w2__resyn__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,3,3,3,,,unsat,not_run,{},false,0.003675,0.000000,0.005235,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__resyn2__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w2__resyn2__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,1,1,2,constant_multiply,"mul<4,unsigned>(4'd0,a)",sat,sat,"{""a"":3}",true,0.000108,0.001185,0.001293,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__resyn2__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w2__resyn2__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,2,2,2,constant_multiply,"mul<4,unsigned>(4'd3,a)",sat,unsat,{},true,0.000718,0.002391,0.004402,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__rewrite__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w2__rewrite__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,1,1,2,constant_multiply,"mul<4,unsigned>(4'd0,a)",sat,sat,"{""a"":3}",true,0.000122,0.001074,0.001196,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w2__rewrite__whole_output_cone__blind_cegis__0017,arithmetic_constant_multiply_w2__rewrite__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,2,2,3,constant_multiply,"mul<4,unsigned>(4'd8,a)",sat,sat,"{""a"":1}",true,0.001736,0.002165,0.005098,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w2__rewrite__whole_output_cone,arithmetic_constant_multiply_w2,constant_multiply,4,3,3,3,,,unsat,not_run,{},false,0.003643,0.000000,0.005098,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__balance__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w3__balance__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":6}",true,0.000152,0.001754,0.001906,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__balance__whole_output_cone__blind_cegis__0017,arithmetic_constant_multiply_w3__balance__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,2,2,3,constant_multiply,"mul<5,unsigned>(5'd8,a)",sat,sat,"{""a"":2}",true,0.002712,0.002898,0.007517,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w3__balance__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,3,3,3,,,unsat,not_run,{},false,0.011013,0.000000,0.007517,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__compress2rs__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w3__compress2rs__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":6}",true,0.000128,0.001645,0.001773,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
