result_id,benchmark,design_family,split,boundary_id,trajectory_id,checkpoint_id,checkpoint_index,pass_name,method,oracle_mode,recovery_level,recovered,semantic_proof_status,decomposition_status,solver_result,counterexample_available,counterexample_reproduced,runtime_s,timeout,failure_reason,deterministic_seed,schema_version
controlled_nonmonotonic_factor__b0__controlled__controlled_nonmonotonic_factor__refactor_dc2__cp003_dc2_1__functional_decomposition__oracle_divisor,controlled_nonmonotonic_factor,controlled_boolean,controlled,controlled_nonmonotonic_factor__b0,controlled__controlled_nonmonotonic_factor__refactor_dc2,controlled__controlled_nonmonotonic_factor__refactor_dc2__cp003_dc2_1,3,dc2,functional_decomposition,oracle_divisor,R9_unresolved,false,non_decomposable,non_decomposable,sat,true,true,0.001410,false,exact_decomposition_disproved_for_selected_g_z_window,0,semantic_recoverability_frontier_v1
controlled_nonmonotonic_factor__b0__controlled__controlled_nonmonotonic_factor__refactor_dc2__cp003_dc2_1__functional_decomposition__oracle_divisor_support,controlled_nonmonotonic_factor,controlled_boolean,controlled,controlled_nonmonotonic_factor__b0,controlled__controlled_nonmonotonic_factor__refactor_dc2,controlled__controlled_nonmonotonic_factor__refactor_dc2__cp003_dc2_1,3,dc2,functional_decomposition,oracle_divisor_support,R9_unresolved,false,non_decomposable,non_decomposable,sat,true,true,0.001393,false,exact_decomposition_disproved_for_selected_g_z_window,0,semantic_recoverability_frontier_v1
controlled_nonmonotonic_factor__b0__controlled__controlled_nonmonotonic_factor__refactor_dc2__cp003_dc2_1__functional_decomposition__oracle_window,controlled_nonmonotonic_factor,controlled_boolean,controlled,controlled_nonmonotonic_factor__b0,controlled__controlled_nonmonotonic_factor__refactor_dc2,controlled__controlled_nonmonotonic_factor__refactor_dc2__cp003_dc2_1,3,dc2,functional_decomposition,oracle_window,R9_unresolved,false,non_decomposable,non_decomposable,sat,true,true,0.001386,false,exact_decomposition_disproved_for_selected_g_z_window,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp000_source__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp000_source,0,source,functional_decomposition,oracle_divisor,R5_oracle_divisor_compact_decomposition,true,decomposable,decomposable,unsat,false,true,0.001426,false,,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp000_source__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp000_source,0,source,functional_decomposition,oracle_divisor_support,R6_oracle_divisor_support_decomposition,true,decomposable,decomposable,unsat,false,true,0.001380,false,,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp000_source__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp000_source,0,source,functional_decomposition,oracle_window,R7_oracle_window_decomposition,true,decomposable,decomposable,unsat,false,true,0.001391,false,,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp001_strash_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp001_strash_1,1,strash,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000975,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp001_strash_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp001_strash_1,1,strash,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000915,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp001_strash_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp001_strash_1,1,strash,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000907,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp002_balance_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp002_balance_1,2,balance,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000917,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp002_balance_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp002_balance_1,2,balance,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000915,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp002_balance_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp002_balance_1,2,balance,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000925,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp003_rewrite_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp003_rewrite_1,3,rewrite,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000910,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp003_rewrite_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp003_rewrite_1,3,rewrite,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000908,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__mild_balance_rewrite__cp003_rewrite_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__mild_balance_rewrite,development__full_adder__mild_balance_rewrite__cp003_rewrite_1,3,rewrite,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000918,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp000_source__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp000_source,0,source,functional_decomposition,oracle_divisor,R5_oracle_divisor_compact_decomposition,true,decomposable,decomposable,unsat,false,true,0.001384,false,,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp000_source__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp000_source,0,source,functional_decomposition,oracle_divisor_support,R6_oracle_divisor_support_decomposition,true,decomposable,decomposable,unsat,false,true,0.001359,false,,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp000_source__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp000_source,0,source,functional_decomposition,oracle_window,R7_oracle_window_decomposition,true,decomposable,decomposable,unsat,false,true,0.001389,false,,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp001_strash_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp001_strash_1,1,strash,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000916,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp001_strash_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp001_strash_1,1,strash,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000923,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp001_strash_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp001_strash_1,1,strash,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000914,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp002_rewrite_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp002_rewrite_1,2,rewrite,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000910,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp002_rewrite_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp002_rewrite_1,2,rewrite,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000904,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp002_rewrite_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp002_rewrite_1,2,rewrite,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000902,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp003_balance_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp003_balance_1,3,balance,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000909,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp003_balance_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp003_balance_1,3,balance,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000908,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__rewrite_then_balance__cp003_balance_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__rewrite_then_balance,development__full_adder__rewrite_then_balance__cp003_balance_1,3,balance,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000915,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp000_source__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp000_source,0,source,functional_decomposition,oracle_divisor,R5_oracle_divisor_compact_decomposition,true,decomposable,decomposable,unsat,false,true,0.001355,false,,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp000_source__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp000_source,0,source,functional_decomposition,oracle_divisor_support,R6_oracle_divisor_support_decomposition,true,decomposable,decomposable,unsat,false,true,0.001374,false,,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp000_source__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp000_source,0,source,functional_decomposition,oracle_window,R7_oracle_window_decomposition,true,decomposable,decomposable,unsat,false,true,0.001364,false,,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp001_strash_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp001_strash_1,1,strash,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000909,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp001_strash_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp001_strash_1,1,strash,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000920,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp001_strash_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp001_strash_1,1,strash,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000910,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp002_refactor_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp002_refactor_1,2,refactor,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000864,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp002_refactor_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp002_refactor_1,2,refactor,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000861,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp002_refactor_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp002_refactor_1,2,refactor,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000856,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp003_dc2_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp003_dc2_1,3,dc2,functional_decomposition,oracle_divisor,R5_oracle_divisor_compact_decomposition,true,decomposable,decomposable,unsat,false,true,0.001436,false,,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp003_dc2_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp003_dc2_1,3,dc2,functional_decomposition,oracle_divisor_support,R6_oracle_divisor_support_decomposition,true,decomposable,decomposable,unsat,false,true,0.001437,false,,0,semantic_recoverability_frontier_v1
full_adder_sum__b0__development__full_adder__refactor_dc2__cp003_dc2_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,development,full_adder_sum__b0,development__full_adder__refactor_dc2,development__full_adder__refactor_dc2__cp003_dc2_1,3,dc2,functional_decomposition,oracle_window,R7_oracle_window_decomposition,true,decomposable,decomposable,unsat,false,true,0.001432,false,,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp000_source__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp000_source,0,source,functional_decomposition,oracle_divisor,R5_oracle_divisor_compact_decomposition,true,decomposable,decomposable,unsat,false,true,0.001163,false,,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp000_source__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp000_source,0,source,functional_decomposition,oracle_divisor_support,R6_oracle_divisor_support_decomposition,true,decomposable,decomposable,unsat,false,true,0.001138,false,,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp000_source__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp000_source,0,source,functional_decomposition,oracle_window,R7_oracle_window_decomposition,true,decomposable,decomposable,unsat,false,true,0.001131,false,,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp001_strash_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp001_strash_1,1,strash,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000977,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp001_strash_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp001_strash_1,1,strash,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000974,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp001_strash_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp001_strash_1,1,strash,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000959,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp002_balance_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp002_balance_1,2,balance,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000967,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp002_balance_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp002_balance_1,2,balance,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000960,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp002_balance_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp002_balance_1,2,balance,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000965,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp003_rewrite_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp003_rewrite_1,3,rewrite,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000998,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp003_rewrite_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp003_rewrite_1,3,rewrite,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000976,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__mild_balance_rewrite__cp003_rewrite_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__mild_balance_rewrite,heldout__full_adder__mild_balance_rewrite__cp003_rewrite_1,3,rewrite,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000957,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__rewrite_then_balance__cp000_source__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__rewrite_then_balance,heldout__full_adder__rewrite_then_balance__cp000_source,0,source,functional_decomposition,oracle_divisor,R5_oracle_divisor_compact_decomposition,true,decomposable,decomposable,unsat,false,true,0.001117,false,,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__rewrite_then_balance__cp000_source__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__rewrite_then_balance,heldout__full_adder__rewrite_then_balance__cp000_source,0,source,functional_decomposition,oracle_divisor_support,R6_oracle_divisor_support_decomposition,true,decomposable,decomposable,unsat,false,true,0.001107,false,,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__rewrite_then_balance__cp000_source__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__rewrite_then_balance,heldout__full_adder__rewrite_then_balance__cp000_source,0,source,functional_decomposition,oracle_window,R7_oracle_window_decomposition,true,decomposable,decomposable,unsat,false,true,0.001108,false,,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__rewrite_then_balance__cp001_strash_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__rewrite_then_balance,heldout__full_adder__rewrite_then_balance__cp001_strash_1,1,strash,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000970,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__rewrite_then_balance__cp001_strash_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__rewrite_then_balance,heldout__full_adder__rewrite_then_balance__cp001_strash_1,1,strash,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000966,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__rewrite_then_balance__cp001_strash_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__rewrite_then_balance,heldout__full_adder__rewrite_then_balance__cp001_strash_1,1,strash,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000961,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__rewrite_then_balance__cp002_rewrite_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__rewrite_then_balance,heldout__full_adder__rewrite_then_balance__cp002_rewrite_1,2,rewrite,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000971,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__rewrite_then_balance__cp002_rewrite_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__rewrite_then_balance,heldout__full_adder__rewrite_then_balance__cp002_rewrite_1,2,rewrite,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000968,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__rewrite_then_balance__cp002_rewrite_1__functional_decomposition__oracle_window,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__rewrite_then_balance,heldout__full_adder__rewrite_then_balance__cp002_rewrite_1,2,rewrite,functional_decomposition,oracle_window,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000969,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__rewrite_then_balance__cp003_balance_1__functional_decomposition__oracle_divisor,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__rewrite_then_balance,heldout__full_adder__rewrite_then_balance__cp003_balance_1,3,balance,functional_decomposition,oracle_divisor,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000969,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
full_adder_carry__b0__heldout__full_adder__rewrite_then_balance__cp003_balance_1__functional_decomposition__oracle_divisor_support,full_adder,repository_real_hand_written,heldout,full_adder_carry__b0,heldout__full_adder__rewrite_then_balance,heldout__full_adder__rewrite_then_balance__cp003_balance_1,3,balance,functional_decomposition,oracle_divisor_support,R8_non_local_global_factorisation,false,decomposable,decomposable,unsat,false,true,0.000970,false,only_non_local_decomposition_established,0,semantic_recoverability_frontier_v1
